NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT06338527,Effects of Aromatherapy on Patients Undergoing Chemotherapy for Breast Cancer,https://clinicaltrials.gov/study/NCT06338527,NOT_YET_RECRUITING,NO,Sleep Quality|Anxiety,OTHER: Aromatherapy|OTHER: No intervention,Weifang Medical University,,ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-03-26,2024-06-15,"Weifang People's Hospital, Weifang, Shangdong, 261000, China"
NCT05251337,Use of Aromatherapy to Reduce Symptom Burden,https://clinicaltrials.gov/study/NCT05251337,COMPLETED,YES,Anxiety|Chemotherapy-induced Nausea and Vomiting,DRUG: Essential oils|DRUG: Placebo,Indiana University,Indiana University Health,ALL,"ADULT, OLDER_ADULT",92,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2022-03-07,2023-06-22,"Indiana University Health, University Hospital, Indianapolis, Indiana, 46202, United States"
NCT06296147,Virtual Reality Headset And/or Aromatherapy for Patients Undergoing a Transperineal Prostate Biopsy,https://clinicaltrials.gov/study/NCT06296147,RECRUITING,NO,Prostate Cancer,OTHER: Virtual Reality Headset|OTHER: Aromatherapy Patch|OTHER: Standard of Care,University of Pittsburgh,,MALE,"ADULT, OLDER_ADULT",208,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-05-20,2025-11-01,"University of Pittsburgh Medical Center Shadyside Hospital, Pittsburgh, Pennsylvania, 15232, United States"
NCT05319860,Aromatherapy for Chemotherapy-induced Nausea and Vomiting (CINV),https://clinicaltrials.gov/study/NCT05319860,COMPLETED,NO,Chemotherapy-induced Nausea and Vomiting,DRUG: Standard of Care Treatment for Chemotherapy Induced Nausea and Vomiting (CINV)|DRUG: Aromatherapy Care,University of Miami,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-08-01,2024-04-15,"University of Miami, Miami, Florida, 33136, United States"
NCT06425237,Evaluation of the Influence of Aromatherapy and Music Therapy on Stress During the Management of Cerebral Arteriography,https://clinicaltrials.gov/study/NCT06425237,NOT_YET_RECRUITING,NO,Patients Scheduled for Cerebral Arteriography for Diagnostic or Therapeutic Purposes,OTHER: music therapy|OTHER: aromatherapy,"University Hospital, Rouen",,ALL,"ADULT, OLDER_ADULT",224,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-09-01,2027-09-01,
NCT06009211,Impact of Aromatherapy on Nausea in Hospitalized Children Undergoing Rehabilitation,https://clinicaltrials.gov/study/NCT06009211,ENROLLING_BY_INVITATION,NO,Nausea,OTHER: QueaseEase,Arkansas Children's Hospital Research Institute,,ALL,CHILD,10,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2024-01-23,2027-05-01,"Arkansas Children's Hospital, Little Rock, Arkansas, 72202, United States"
NCT01307748,Effects of Stress-reducing Aromatherapy,https://clinicaltrials.gov/study/NCT01307748,COMPLETED,YES,Stress-related Problems,OTHER: aroma,Oregon Health and Science University,,ALL,"ADULT, OLDER_ADULT",92,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2010-12,2012-12,"Oregon Health & Science University, Portland, Oregon, 97239, United States"
NCT04980573,Essential Oils and Post COVID-19 Fatigue,https://clinicaltrials.gov/study/NCT04980573,COMPLETED,NO,Covid19|Fatigue,OTHER: Aromatherapy|OTHER: Placebo,Nutraceuticals Research Institute,Young Living Essential Oils,ALL,ADULT,47,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2021-08-05,2021-11-30,"Franklin Health Research Center, Franklin, Tennessee, 37067, United States"
NCT06382701,"Effect of Aromatherapy on Pain, Anxiety and Satisfaction in Cannulation",https://clinicaltrials.gov/study/NCT06382701,COMPLETED,NO,Hemodialysis Patients,OTHER: aromatherapy|OTHER: placebo,TC Erciyes University,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2021-09-06,2024-06-30,"Erciyes University, Melikgazi, Kayseri, 38260, Turkey"
NCT02344745,Lavender Aromatherapy for Anxiety During Urodynamics,https://clinicaltrials.gov/study/NCT02344745,COMPLETED,YES,Anxiety|Pain,OTHER: Lavandula angustifolia essential oil (Aura Cacia)|OTHER: Distilled water,University of Southern California,,FEMALE,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: TREATMENT,2014-10,2015-08,"Los Angeles Count + USC Medical Center, Los Angeles, California, 90033, United States"
NCT02163369,The Use of Aromatherapy for Symptom Management,https://clinicaltrials.gov/study/NCT02163369,UNKNOWN,NO,"Nausea, Vomiting and Anxiety Associated With Medical Oncology Patients",DRUG: Peppermint and Lavender Essential Oils,Central DuPage Hospital,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2014-07,,"Central DuPage Hospital, Winfield, Illinois, 60190, United States"
NCT03328143,Feasibility of Aromatherapy in an Awake Craniotomy Environment,https://clinicaltrials.gov/study/NCT03328143,COMPLETED,YES,Intracranial Pathology,DRUG: Lavender (Lavandula angustifolia),Wake Forest University Health Sciences,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2018-04-03,2019-06-12,"Aurora Health Care, Aurora St. Luke's Medical Center, Milwaukee, Wisconsin, 53215, United States"
NCT05391347,Effects of Orange Oil Aromatherapy on the Pain and Anxiety,https://clinicaltrials.gov/study/NCT05391347,COMPLETED,NO,Hematopoietic Transplantation|Bone Marrow Transplantation,OTHER: Orange oil aromatherapy,Istanbul Aydın University,Sinop University|Acıbadem Atunizade Hospital,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: PREVENTION,2021-05-01,2022-01-30,"Istanbul Aydin University, Istanbul, Turkey"
NCT05169138,The Effect Of Lavender Essential Oil On Birth Pain,https://clinicaltrials.gov/study/NCT05169138,COMPLETED,NO,Labor Pain|Aromatherapy,OTHER: Aromatherapy application /massage with lavender oil|OTHER: Aromatherapy application / inhalation with lavender oil,"Near East University, Turkey",,FEMALE,ADULT,121,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: SUPPORTIVE_CARE,2021-01-01,2021-11-01,"Near East University / Turkish Republic of Northern Cyprus, Nicosia, Cyprus"
NCT04324216,Three-dimensional Virtual Reality and Hands-on Aromatherapy,https://clinicaltrials.gov/study/NCT04324216,COMPLETED,NO,Mental Health,OTHER: 3D virtual reality and hands-on aromatherapy,National Taiwan Normal University,,ALL,"CHILD, ADULT, OLDER_ADULT",48,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2019-04-01,2019-12-31,"National Taiwan Normal University, Taipei, Taiwan"
NCT03097484,The Effect of Aromatherapy on Neonatal Abstinence Syndrome and Salivary Cortisol Levels,https://clinicaltrials.gov/study/NCT03097484,COMPLETED,YES,Neonatal Abstinence Syndrome|Aromatherapy,DRUG: lavender and chamomile essential oils,John M. Daniel,,ALL,CHILD,38,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2015-07-25,2017-04-30,"University of Kentucky, Lexington, Kentucky, 40536, United States"
NCT02440997,A Preliminary Investigation of the Efficacy of Aromatherapy in Reducing Discomfort in Youth With Chronic Headache,https://clinicaltrials.gov/study/NCT02440997,COMPLETED,NO,Chronic Headache|Migraine Headache|Headache,OTHER: aromatherapy|OTHER: foot bath,Children's Mercy Hospital Kansas City,,ALL,CHILD,46,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2015-03-25,2017-01-04,"Children's Mercy Hospital, Kansas City, Missouri, 64108, United States"
NCT03130218,Aromatherapy in Management of Postoperative Nausea in Post-Bariatric Surgery Patients,https://clinicaltrials.gov/study/NCT03130218,COMPLETED,NO,"Bariatric Surgery Candidate|Nausea, Postoperative",OTHER: Peppermint oil aromatherapy,Lancaster General Hospital,,ALL,"ADULT, OLDER_ADULT",204,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2017-06-08,2019-12-31,"Lancaster General Hospital, Lancaster, Pennsylvania, 17604, United States"
NCT05692700,The Effect of Inhaled Lavender and Bergamot Oil on Anxiety and Sleep Quality in Intensive Care Patients.,https://clinicaltrials.gov/study/NCT05692700,COMPLETED,NO,Patient Undergoing Surgery,OTHER: aromatherapy|OTHER: Placebo,Istanbul University - Cerrahpasa,,ALL,"ADULT, OLDER_ADULT",54,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-05-02,2021-11-03,"Çağla, Istanbul, Turkey"
NCT04648215,Lavender Aromatherapy for Sleep in Hospitalized Adult Patients,https://clinicaltrials.gov/study/NCT04648215,TERMINATED,NO,Sleep|Hospitalization,OTHER: lavender oil|OTHER: Grapeseed Oil,Northwell Health,,ALL,"ADULT, OLDER_ADULT",108,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-02-22,2022-12-31,"Northwell Health , South Shore University Hospital, Bay Shore, New York, 11706, United States|South Shore University Hosp, Bay Shore, New York, 11706, United States"
NCT00754286,A Randomized Trial of The Effectiveness of Aromatherapy on Chemotherapy Induced Nausea and Vomiting in Children With Cancer,https://clinicaltrials.gov/study/NCT00754286,COMPLETED,NO,Brain Tumors|Leukemia|Sarcomas|Neuroblastoma|Lymphoma|Hodgkins Disease,OTHER: Aromatherapy Scented Wand|OTHER: Placebo wand,Albert Einstein College of Medicine,"Soothing Scents, Inc.",ALL,"CHILD, ADULT",132,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2008-07,2011-07,"Children's Hospital at Montefiore, Bronx, New York, 10467, United States"
NCT06766058,Evaluating the Effectiveness of Aromatherapy for Alleviating Distress in Breast Cancer Patients Before Radiotherapy.,https://clinicaltrials.gov/study/NCT06766058,RECRUITING,NO,Breast Cancer,OTHER: Carrier oil|OTHER: Asian plant extract blend,"National Cancer Centre, Singapore",,FEMALE,"ADULT, OLDER_ADULT",300,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2024-10-22,2026-10-01,"National Cancer Centre Singapore, Singapore, 168583, Singapore"
NCT06295900,The Effect of Aromatherapy Massage on Sleep Quality,https://clinicaltrials.gov/study/NCT06295900,RECRUITING,NO,"Diabetes Mellitus|Respiratory Failure|Pneumonia|Respiratory Disease|Stroke, Ischemic",OTHER: Intervention 1 Group|OTHER: Intervention 2 Group|OTHER: Placebo Control Group,Nilgün Erdoğan,,ALL,"ADULT, OLDER_ADULT",62,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-01-05,2024-12,"Ömer Halisdemir University Training and Research Hospital, Nigde, 51100, Turkey"
NCT04767737,The Effect of Aromatherapy on the Insulin Injection Pain,https://clinicaltrials.gov/study/NCT04767737,COMPLETED,NO,Pain|Aromatherapy|Subcutaneous Injections,OTHER: Topically Administered Lavender Aromatherapy|OTHER: Topically Administered Water,Karadeniz Technical University,,ALL,"ADULT, OLDER_ADULT",180,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: SUPPORTIVE_CARE",2020-05-01,2020-07-31,"Karadeniz Tecnical University, Trabzon, 61800, Turkey"
NCT04495842,The Effect of Aromatherapy on COVID-19-induced Anxiety,https://clinicaltrials.gov/study/NCT04495842,UNKNOWN,NO,Stress|Covid19|Anxiety,OTHER: Essential Oil Blend|OTHER: Control Blend,Nutraceuticals Research Institute,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2020-10-01,2022-03-31,"Franklin Health Research Center, Franklin, Tennessee, 37067, United States"
NCT04969900,Effects of Aromatherapy on Patient Satisfaction With Surgical Abortion at Less Than 10 Weeks Gestation,https://clinicaltrials.gov/study/NCT04969900,UNKNOWN,NO,Surgical Abortion|Patient Satisfaction|Anesthesia|Pain,OTHER: Placebo oil|OTHER: Lavender oil.,"University of Colorado, Denver",,FEMALE,ADULT,220,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: OTHER",2021-04-19,2022-04-19,"Comprehensive Women's Health Center, Denver, Colorado, 80230, United States"
NCT02592044,Effect of Aromatherapy on Venopuncture Pain and Anxiety,https://clinicaltrials.gov/study/NCT02592044,COMPLETED,NO,Pain,PROCEDURE: peripheral venous cannulation|PROCEDURE: Aromatherapy with lavender essential oil|PROCEDURE: Placebo,Tokat Gaziosmanpasa University,,ALL,"ADULT, OLDER_ADULT",106,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2015-11,2016-03,"Gaziosmanpasa University Medical School, Tokat, 60100, Turkey"
NCT03377088,Aromatherapy Randomization of Pain Management in Adults,https://clinicaltrials.gov/study/NCT03377088,SUSPENDED,NO,"Back Pain|Back Pain, Low|Sciatica",OTHER: Rose oil|OTHER: Almond Oil,Stony Brook University,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-12-11,2024-02-28,"Stony Brook University Hospital Emergency Department, Stony Brook, New York, 11794, United States"
NCT06193876,"The Effect of Aromatherapy Before Clinical Practice on Stress, Anxiety and Depression in Midwifery Students",https://clinicaltrials.gov/study/NCT06193876,COMPLETED,NO,Aromatherapy|Stress|Depression,OTHER: Petitgrain and ylang-ylang essential oil,Tuba Kızılkaya,,FEMALE,"ADULT, OLDER_ADULT",75,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2023-10-02,2024-06-15,"Osmaniye Korkut Ata University Hospital, Osmaniye, Turkey"
NCT06119282,The Effect of Aromatherapy in Women With Primiparous Cesarean Section,https://clinicaltrials.gov/study/NCT06119282,COMPLETED,NO,Aromatherapy|Cesarean Section Complications|Primiparity|Postpartum Period,OTHER: inhaler|OTHER: Control Group|OTHER: massage,Istanbul University - Cerrahpasa,,FEMALE,ADULT,120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-06-01,2024-09-01,"Istanbul Training and Research Hospital, Istanbul, Fatih, 34020, Turkey"
NCT05903872,EFFECTS OF AROMATHERAPY MASSAGE ON LACTATION IN NON-BREASTFEEDING MOTHERS WITH PREMATURE NEWBORNS IN NEONATAL INTENSIVE CARE UNIT,https://clinicaltrials.gov/study/NCT05903872,COMPLETED,NO,LACTATION IN MOTHERS WITH PREMATURE NEWBORNS,OTHER: aromatherapy massage|OTHER: back massage,Istanbul University - Cerrahpasa,,FEMALE,"ADULT, OLDER_ADULT",36,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-10-01,2023-04-01,"İstanbul University-Cerrahpaşa, İstanbul, Turkey"
NCT03513536,"The Effect of Scent on Pregnancy Induced Nausea, Vomiting, and Quality of Life",https://clinicaltrials.gov/study/NCT03513536,COMPLETED,NO,Morning Sickness|Pregnancy Early,OTHER: Citrus-Based Aromatherapy|OTHER: Mint-Based Aromatherapy|OTHER: Spice-Scented Aromatherapy|OTHER: Control,Nutraceuticals Research Institute,,FEMALE,ADULT,74,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2018-04-15,2020-03-29,"Franklin Institute of Wellness, Franklin, Tennessee, 37067, United States"
NCT03460626,Evaluation of Aromatherapy on Academic Stress,https://clinicaltrials.gov/study/NCT03460626,COMPLETED,NO,Stress|Academic Underachievement Disorder,DRUG: Lavender Oil|OTHER: Placebo,Universiti Sains Malaysia,,MALE,ADULT,49,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2018-02-02,2018-04-05,"College of Clinical Pharmacy, Dammam, Eastern Province, 31441, Saudi Arabia"
NCT04840212,"The Effectiveness of Aromatherapy in an Urban, Safety-Net Hospital on Pain",https://clinicaltrials.gov/study/NCT04840212,COMPLETED,NO,Pain Management,OTHER: Lavender-Sandalwood scented aromatherapy sticker,Parkland Health and Hospital System,,ALL,"ADULT, OLDER_ADULT",184,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-03-01,2023-03-15,"Parkland Health and Hospital System, Dallas, Texas, 75235, United States"
NCT06294769,Effect of Aromatherapy on Postoperative Pain: Randomized Clinical Trial,https://clinicaltrials.gov/study/NCT06294769,COMPLETED,NO,Acute Pain|Perioperative/Postoperative Complications|CAM|Nurse's Role,OTHER: essencial oil of lavandula angustifolia|OTHER: grape seed vegetable oil,University of Sao Paulo,,ALL,ADULT,138,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE,2024-03-18,2024-07-31,"Universidade de São Paulo, São Paulo, SP, 05508-000, Brazil"
NCT03621722,AroMatherapy for Blood and Marrow Transplant PatIENTs (AMBIENT),https://clinicaltrials.gov/study/NCT03621722,COMPLETED,NO,Anxiety|Nausea|Vomiting,OTHER: Elequil Aromatabs,Hackensack Meridian Health,,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-02-27,2019-12-31,"Hackensack University Medical Center, Hackensack, New Jersey, 07601, United States"
NCT06100029,The Effect of Lavender Essential Oil for Delirium in Elderly Intensive Care Unit Patients: Study Protocol,https://clinicaltrials.gov/study/NCT06100029,RECRUITING,NO,Delirium in Old Age,DRUG: Lavender|BEHAVIORAL: A2F bundle,Chongqing Traditional Chinese Medicine Hospital,,ALL,"ADULT, OLDER_ADULT",68,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2023-11-01,2024-11-30,"Chongqing traditional Chinese medicine hospital, Chongqing, China"
NCT04287595,"Effect of Orange Aroma on Nausea, Vomiting and Anxiety During Autologous Stem Cell Transplantation",https://clinicaltrials.gov/study/NCT04287595,COMPLETED,NO,Nausea|Vomiting|Anxiety State,OTHER: Inhalation aromatherapy with orange essential oil,Hacettepe University,,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2015-03-28,2017-01-13,
NCT06167096,Effects of Lavender Aromatherapy on Patient Anxiety During Mohs Micrographic Surgery,https://clinicaltrials.gov/study/NCT06167096,NOT_YET_RECRUITING,NO,Skin Cancer|Skin Carcinoma,OTHER: Lavender essential oil|OTHER: Water,Case Comprehensive Cancer Center,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2025-04-01,2026-04-01,"University Hospitals Cleveland Medical Center, Seidman Cancer Center, Case Comprehensive Cancer Center, Cleveland, Ohio, 44106-5065, United States"
NCT04529395,Impact of Aromatherapy on the Delirium of Patients in Intensive Care Unit,https://clinicaltrials.gov/study/NCT04529395,COMPLETED,NO,Intensive Care Unit Delirium,OTHER: Blending of essential oils|OTHER: Apricot vegetable oil,Groupe Hospitalier de la Region de Mulhouse et Sud Alsace,,ALL,"ADULT, OLDER_ADULT",161,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2020-09-18,2023-09-07,"Groupe Hospitalier de Mulhouse et de la Région Sud-Alsace, Mulhouse, France"
NCT06319898,Relaxing Environment to Lower Anxiety During Onabotulinum Toxin Chemodenervation of the Bladder,https://clinicaltrials.gov/study/NCT06319898,RECRUITING,NO,"Anxiety|Pain|Burnout, Professional",BEHAVIORAL: Lavender aromatherapy sticker,Wake Forest University Health Sciences,,FEMALE,"ADULT, OLDER_ADULT",84,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2024-05-22,2026-02,"Wake Forest University Health Sciences, Winston-Salem, North Carolina, 27157, United States"
NCT05369936,Pain Perception: on Relationships Between Dental Anxiety and Olfaction,https://clinicaltrials.gov/study/NCT05369936,COMPLETED,NO,Dental Anxiety|Dental Pain|Essential Oil,OTHER: Aromatherapy|OTHER: Placebo,Qassim University,,FEMALE,ADULT,350,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2018-03-12,2021-01-30,"Ghada Amin Khalifa, Buraidah, Buraydah, 51452, Saudi Arabia"
NCT05625854,Using a Fan With Aromatherapy in Breathlessness Patients in Terminal Illness,https://clinicaltrials.gov/study/NCT05625854,UNKNOWN,NO,Breathlessness|Aromatherapy|Fans|Terminal Illness,BEHAVIORAL: Blow a fan to the face combine aromatherapy|BEHAVIORAL: Blow a fan to the face|BEHAVIORAL: Blow a fan to the feet,Tsai-Wei Huang,,ALL,"ADULT, OLDER_ADULT",99,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2022-11-25,2024-12-31,"Taipei Medical University, Taipei, 110, Taiwan"
NCT05164354,The Effect of Cancer Therapy and Music Concert Applied to Children on Sleep,https://clinicaltrials.gov/study/NCT05164354,COMPLETED,NO,Pediatric Cancer|Sleep,OTHER: Aromatherapy|OTHER: music concert,Inonu University,,ALL,"CHILD, ADULT",105,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: SUPPORTIVE_CARE,2020-04-01,2022-06-29,"Inonu University, Battalgazi, Malatya, 44100, Turkey"
NCT05425849,Pain Due to Peripheral Intravenous Catheter Insertion,https://clinicaltrials.gov/study/NCT05425849,COMPLETED,NO,Pain,OTHER: rose oil aromatherapy,Saglik Bilimleri Universitesi,,ALL,"ADULT, OLDER_ADULT",126,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE,2021-04-10,2021-09-10,"Tulay Basak, Ankara, 06010, Turkey"
NCT05403515,"Aromatherapy and Foot Massage on Happiness, Sleep Quality, and Fatigue Levels of Patients With Stroke",https://clinicaltrials.gov/study/NCT05403515,COMPLETED,NO,"Stroke, Ischemic",OTHER: foot massage|OTHER: Foot massage +Aromatherapy group,Osmaniye Korkut Ata University,,ALL,"ADULT, OLDER_ADULT",91,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-07-01,2021-10-01,"Sercan Altın, Adana, Turkey"
NCT01217424,Reflexology or Aromatherapy Massage in Relieving Symptoms in Patients With Cancer,https://clinicaltrials.gov/study/NCT01217424,COMPLETED,NO,"Pain|Psychosocial Effects of Cancer and Its Treatment|Unspecified Adult Solid Tumor, Protocol Specific",OTHER: questionnaire administration|PROCEDURE: aromatherapy and essential oils|PROCEDURE: management of therapy complications|PROCEDURE: massage therapy|PROCEDURE: psychosocial assessment and care|PROCEDURE: reflexology procedure,Royal Marsden NHS Foundation Trust,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: |Masking: |Primary Purpose: SUPPORTIVE_CARE,2010-10,2011-11,"Royal Marsden - London, London, England, SW3 6JJ, United Kingdom"
NCT05944120,Decreasing On-Shift Stress With a Crisis Intervention Cart,https://clinicaltrials.gov/study/NCT05944120,RECRUITING,NO,Decreasing On-Shift Stress With a Crisis Intervention Cart,COMBINATION_PRODUCT: Aromatherapy patches,Methodist Health System,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-03-06,2024-03-15,"Methodist Dallas Medical Center, Dallas, Texas, 75203, United States"
