NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT04909970,Impact of a Self-hyPnOsis Practice on Chronic StresS Among Caregivers of Elderly People With Loss of Autonomy at Home,https://clinicaltrials.gov/study/NCT04909970,NOT_YET_RECRUITING,NO,Stress,OTHER: Self-hypnosis|OTHER: Control (Waiting list),Centre Hospitalier Universitaire de la Réunion,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-04,2024-10,
NCT05388942,Virtual Reality Hypnosis Versus Inhaled Nitrous Oxide in Anterior Shoulder Dislocation Reduction: an Open Multicenter Randomized Controlled Trial,https://clinicaltrials.gov/study/NCT05388942,UNKNOWN,NO,Shoulder Dislocation,PROCEDURE: Virtual reality hypnosis|DRUG: Nitrous oxide,CHU de Reims,,ALL,"ADULT, OLDER_ADULT",126,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2022-10-09,2024-01-09,"Damien JOLLY, Reims, France"
NCT03435042,A Hypnosis-based Group Intervention to Improve Quality of Life in Children With Cancer and Their Parents.,https://clinicaltrials.gov/study/NCT03435042,RECRUITING,NO,Pediatric Cancer,BEHAVIORAL: Self care + Hypnosis group,University of Liege,,ALL,"CHILD, ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2018-01-25,2028-12-31,"University Hospital of Liege, Liege, B-4000, Belgium"
NCT02216539,Interest of Learning Self-hypnosis for Patients Awaiting Lung Transplantation,https://clinicaltrials.gov/study/NCT02216539,TERMINATED,NO,Lung Diseases,BEHAVIORAL: Self-hypnosis|PROCEDURE: Lung transplantation|OTHER: Standard post-operative pain management,Fondation Ophtalmologique Adolphe de Rothschild,,ALL,"CHILD, ADULT, OLDER_ADULT",5,NETWORK,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2014-07,,"Hôpital Foch, Suresnes, 92151, France"
NCT02100163,Virtual Reality Pain Control Orthopedic Trauma,https://clinicaltrials.gov/study/NCT02100163,COMPLETED,NO,Trauma/Injury Problem,BEHAVIORAL: Virtual Reality Hypnosis|BEHAVIORAL: Audio Hypnosis|OTHER: Standard treatment,National Institute of General Medical Sciences (NIGMS),,ALL,"CHILD, ADULT, OLDER_ADULT",211,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: TREATMENT,2014-03,2018-06-24,"Harborview Medical Center, Seattle, Washington, 98104, United States"
NCT04220463,"Interest of Hypnosis When Setting up Non-invasive Ventilation in a Conscious Patient With COPD and/or Obesity With a BMI Greater Than 30, Suffering Fromacute Respiratory Distress in Adult Intensive Care",https://clinicaltrials.gov/study/NCT04220463,RECRUITING,NO,Chronic Obstructive Pulmonary Disease (COPD)|Obesity With a BMI Greater Than 30|Acute Respiratory Distress in Adult Intensive Care,OTHER: Hypnosis + NIV|OTHER: NIV,Rennes University Hospital,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2021-11-20,2025-11-20,"Rennes University Hospital, Rennes, Bretagne, 35033, France"
NCT03905915,Virtual Reality (VR) to Reduce Preoperative Anxiety.,https://clinicaltrials.gov/study/NCT03905915,UNKNOWN,NO,Preoperative,DEVICE: Virtual reality (VR) session with AQUA module,Cliniques universitaires Saint-Luc- Université Catholique de Louvain,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-02-26,2019-12-31,"Cliniques universitaires Saint-luc, Brussels, 1200, Belgium"
NCT03744897,Effect of Hypnosis Combined to Transcranial Direct Stimulation in Pain,https://clinicaltrials.gov/study/NCT03744897,COMPLETED,NO,Pain Perception|Pain Acute,BEHAVIORAL: Hypnotic analgesia|DEVICE: a-tDCS|OTHER: Hypnotic analgesia + a-tDCS|DEVICE: s-tDCS,Hospital de Clinicas de Porto Alegre,,FEMALE,ADULT,48,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2017-07-18,2018-11-01,"Hospital de Clinicas de Porto Alegre, Porto Alegre, Rio Grande Do Sul, 90.450-120, Brazil|Hospital de Clinicas e Porto Alegre (HCPA), Porto Alegre, Rio Grande Do Sul, 90035-003, Brazil"
NCT01321840,Cortical Plasticity in a Complex Intervention for Endometriosis,https://clinicaltrials.gov/study/NCT01321840,COMPLETED,NO,Endometriosis,PROCEDURE: Specific Autoregulation Therapy (SART),University of Jena,Technical University of Munich,FEMALE,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE,2010-03,2012-12,"Pain & Autonomics - Integrative Research, Klinik für Psychiatrie und Psychotherapie, Jena, 07743, Germany|Frauenklinik der Technischen Universität München, München, 81675, Germany"
NCT05766891,Opioid-Sparing Effects of Nurse-Delivered Hypnosis During Breast Cancer Surgery,https://clinicaltrials.gov/study/NCT05766891,RECRUITING,NO,Breast Cancer,BEHAVIORAL: Group 1|BEHAVIORAL: Group 2|BEHAVIORAL: Group 3,M.D. Anderson Cancer Center,National Institutes of Health (NIH),ALL,"ADULT, OLDER_ADULT",225,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-10-12,2028-12-31,"M D Anderson Cancer Center, Houston, Texas, 77030, United States"
NCT00569647,Preoperative Anxiety in Pediatric Reconstructive Burn Patients: The Role of Virtual Reality Hypnosis,https://clinicaltrials.gov/study/NCT00569647,COMPLETED,NO,Anxiety,DEVICE: Virtual Reality Hypnosis|DEVICE: Placebo,Shriners Hospitals for Children,,ALL,"CHILD, ADULT",25,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2005-11,2006-05,
NCT02969707,Use of Repetitive Transcranial Magnetic Stimulation to Augment Hypnotic Analgesia,https://clinicaltrials.gov/study/NCT02969707,COMPLETED,YES,Fibromyalgia,"DEVICE: MagPro TMS system (MagVenture, Denmark)|BEHAVIORAL: Hypnosis",Stanford University,National Institutes of Health (NIH)|National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",101,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2017-04-24,2019-12-21,"Stanford University, Palo Alto, California, 94305, United States"
NCT05567315,Interest of Hypnosis in Virtual Reality on Nociception During Oocyte Retrieval in a Medically Assisted Reproduction Procedure,https://clinicaltrials.gov/study/NCT05567315,COMPLETED,NO,Oocyte Retrieval,DRUG: local anaesthetic injection|DEVICE: hypnosis with Virtual reality mask,Clinique Mutualiste la Sagesse,,FEMALE,ADULT,182,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2022-10-11,2023-05-26,"Clinique mutualiste La Sagesse, Rennes, Bretagne, 35043, France"
NCT05323383,The Effects and Mechanisms of Brief Mindfulness Meditation and Hypnosis for Pain,https://clinicaltrials.gov/study/NCT05323383,RECRUITING,NO,Pain|Chronic Pain,BEHAVIORAL: Mindfulness Meditation|BEHAVIORAL: Self-hypnosis|OTHER: Attention Control,The University of Queensland,University of Washington,ALL,"ADULT, OLDER_ADULT",300,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-03-24,2024-12-31,"The University of Queensland, Brisbane, Queensland, 4072, Australia"
NCT06018207,ED50 of Midazolam Oral Solution for Preoperative Hypnosis in Adults : An Up-and-Down Sequential Allocation Trial,https://clinicaltrials.gov/study/NCT06018207,NOT_YET_RECRUITING,NO,Dose|Midazolam|Preoperative,DRUG: Midazolam oral solution,"Sixth Affiliated Hospital, Sun Yat-sen University",,ALL,ADULT,40,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2023-08,2023-12,"the Sixth Affiliated Hospital, Sun Yat-sen University, Guangzhou, Guangdong, 510655, China"
NCT05197972,Assessment of Cardiac Coherence Associated with Medical Hypnosis on Preoperative Anxiety in Oncological Surgery,https://clinicaltrials.gov/study/NCT05197972,RECRUITING,NO,Surgery|Oncology,OTHER: cardiac coherence program coupled with hypnosis,Institut du Cancer de Montpellier - Val d'Aurelle,,ALL,"ADULT, OLDER_ADULT",296,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-06-01,2025-06,"Institut régional du cancer de Montpellier, Montpellier, Hérault, 34298, France|Institut Universitaire du Cancer Toulouse - Oncopole, Toulouse, France|Institut Gustave Roussy, Villejuif, France"
NCT04024904,Virtual Reality Hypnosis Distraction Utility to Improve Tolerance to Regional Anaesthesia,https://clinicaltrials.gov/study/NCT04024904,COMPLETED,NO,Anesthesia,DEVICE: OncomfortTM device,Erasme University Hospital,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2018-07-26,2018-11-30,"ULB-Erasme Hospital, Brussels, 1070, Belgium"
NCT02653664,Chronic Pain Skills Study,https://clinicaltrials.gov/study/NCT02653664,COMPLETED,YES,Chronic Pain,BEHAVIORAL: PsychoEducation|BEHAVIORAL: Self-Hypnosis Training|BEHAVIORAL: Mindfulness Meditation,University of Washington,VA Puget Sound Health Care System|Washington State University,ALL,"ADULT, OLDER_ADULT",343,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2015-10-09,2020-03-30,"University of Washington, Ninth and Jefferson Building, Seattle, Washington, 98104, United States|University of Washington- Harborview Medical Center, Seattle, Washington, 98104, United States|VA Puget Sound Health Care System, Seattle Division, Seattle, Washington, 98108, United States|University of Washington, Integrated Brain Imaging Center, Seattle, Washington, 98195, United States|VA Puget Sound Health Care System, American Lake, Tacoma, Washington, 98493, United States"
NCT06016582,Use of Virtual Reality Medical Hypnosis for Anxiolytic Purposes During Frozen Embryo Transfer,https://clinicaltrials.gov/study/NCT06016582,COMPLETED,NO,Anxiety,DEVICE: Use of virtual reality hypnosis headset during frozen embryo transfer,Hospices Civils de Lyon,,FEMALE,ADULT,50,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2023-12-13,2024-05-24,"Hôpital Femme Mère Enfant, Bron, Rhône, 69500, France"
NCT02620488,A Brief Laboratory-Based Hypnosis Session for Pain in Sickle Cell Disease,https://clinicaltrials.gov/study/NCT02620488,COMPLETED,NO,Sickle Cell Disease,BEHAVIORAL: Guided Imagery,"University of California, Los Angeles",Children's Hospital Los Angeles,ALL,"CHILD, ADULT, OLDER_ADULT",28,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE,2015-09,2015-12,"University of California, Los Angeles, Los Angeles, California, 90095, United States"
NCT04465383,Digital Sedation: Virtual Reality Hypnosis During Colonoscopy,https://clinicaltrials.gov/study/NCT04465383,TERMINATED,NO,Colonoscopy,DEVICE: Aqua© 30 on Oncomfort SedakitTM|DRUG: Propofol,Oncomfort,Erasme University Hospital,ALL,"ADULT, OLDER_ADULT",90,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-06-25,2021-12-21,"Hôpital Erasme, Brussels, 1070, Belgium"
NCT05943301,Study of the Impact of Non-pharmacological Techniques on Cognitive Complaints in Cancer Patients,https://clinicaltrials.gov/study/NCT05943301,WITHDRAWN,NO,Non-Metastatic Neoplasm,BEHAVIORAL: Self-hypnosis/self-care,University of Liege,Fondation Benoit,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE,2019-09-01,2021-10-30,"University of Liège, Liège, 4000, Belgium|University, Liège, 4000, Belgium"
NCT05808088,The Effect of Hypnotherapeutic Sound-files on the Sleep of Parents in the Neonatal Unit.,https://clinicaltrials.gov/study/NCT05808088,RECRUITING,NO,"Parents|Sleep|Infant, Premature|Hypnosis",OTHER: Hypnotherapeutic sound-files,University of Aarhus,,ALL,"ADULT, OLDER_ADULT",45,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-03-15,2024-03-15,"Randers Regional Hospital, Randers, 8930, Denmark"
NCT05741307,Effect of a Self-hypnosis on Attention Disorders and Anxiety in Children With Attention Deficit/Hyperactivity Disorder,https://clinicaltrials.gov/study/NCT05741307,RECRUITING,NO,Attention Deficit/Hyperactivity Disorder,BEHAVIORAL: Self-hypnosis application|OTHER: Questionnaires,Assistance Publique - Hôpitaux de Paris,,ALL,CHILD,70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-09-04,2025-04,"Hôpital Necker-Enfants Malades, Paris, 75015, France"
NCT05244538,Effectiveness of Hypnosis Via Virtual Reality During Oocyte Retrieval,https://clinicaltrials.gov/study/NCT05244538,COMPLETED,NO,Virtual Reality Therapy|Fertilization in Vitro|Propofol|Remifentanil|Conscious Sedation,DEVICE: Virtual reality distraction|DRUG: Propofol-remifentanil sedation,Erasme University Hospital,,FEMALE,ADULT,48,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-02-01,2022-04-11,"Erasme University Hospital, Brussels, 1070, Belgium"
NCT02569294,Feasibility and Impact of Group Interventions on Breast Cancer Patients Well-being,https://clinicaltrials.gov/study/NCT02569294,COMPLETED,NO,Breast Cancer,BEHAVIORAL: Yoga intervention|BEHAVIORAL: Hypnosis intervention|BEHAVIORAL: CBT intervention,University of Liege,,FEMALE,"ADULT, OLDER_ADULT",114,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2013-01,2016-06,"University Hospital of Liege, Liege, B-4000, Belgium"
NCT03601572,Hypnoanalgesia in Surgical and Endovenous Treatment of Varicosis,https://clinicaltrials.gov/study/NCT03601572,WITHDRAWN,NO,Varicose Veins,OTHER: No intervention,"University Hospital, Montpellier",,ALL,"ADULT, OLDER_ADULT",0,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2018-09-02,2018-10-01,
NCT03981731,Management of Perioperative Anxiety by the Cardiac Coherence Technique Coupled With a Hypnosis Session,https://clinicaltrials.gov/study/NCT03981731,COMPLETED,NO,Breast Cancer|Gynecologic Cancer,OTHER: Cardiac coherence,Institut du Cancer de Montpellier - Val d'Aurelle,,FEMALE,"ADULT, OLDER_ADULT",53,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-02-14,2022-01-14,"Institut régional du cancer de Montpellier, Montpellier, Hérault, 34298, France"
NCT04478253,Virtual Reality Hypnosis for Thoracic Drain Insertion,https://clinicaltrials.gov/study/NCT04478253,COMPLETED,NO,Pneumopathy,DEVICE: HypnoVR,GCS Ramsay Santé pour l'Enseignement et la Recherche,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-05-23,2023-09-29,"Hôpital Privé Claude Galien, Quincy-sous-Sénart, 91480, France"
NCT00226863,Meditation and Hypnosis for Chronic Depressed Mood,https://clinicaltrials.gov/study/NCT00226863,COMPLETED,NO,Long Term Depressed Mood,BEHAVIORAL: meditation plus education|BEHAVIORAL: group psychotherapy with hypnosis plus education|BEHAVIORAL: education,Stanford University,,ALL,"ADULT, OLDER_ADULT",,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,,,
NCT06817759,Development of an Intervention Integrating Procedures Combining Hypnosis and Virtual Reality in the Support of Patients with Hematological Cancer,https://clinicaltrials.gov/study/NCT06817759,NOT_YET_RECRUITING,NO,Blood Cancer|Multiple Myeloma (MM)|Lymphoma,DEVICE: Virtual Reality Hypnosis|DEVICE: VRH : Beach|DEVICE: VRH : Forest|DEVICE: VRH : MagicHand|DEVICE: VRH : SecurityProtection,Ciusss de L'Est de l'Île de Montréal,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2025-02,2025-12,"Centre de Recherche de l'Hôpital Maissonneuve-Rosemont, Montréal, Quebec, H1T2M4, Canada"
NCT00621374,Management of Pain in Persons With Multiple Sclerosis,https://clinicaltrials.gov/study/NCT00621374,COMPLETED,NO,Multiple Sclerosis|Pain,BEHAVIORAL: Cognitive Behavioral Therapy (CBT) +Hypnosis (HYP)|BEHAVIORAL: Cognitive Behavioral Therapy (CBT)|BEHAVIORAL: Self-Hypnosis Training (HYP)|BEHAVIORAL: Education Control (CONT),University of Washington,National Multiple Sclerosis Society,ALL,"ADULT, OLDER_ADULT",22,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2008-02,2009-06,"University of Washington, Seattle, Washington, 98195, United States"
NCT06618456,Hypnosis Induction and Height Experience in VR - Control Group Comparison and Three Sessions,https://clinicaltrials.gov/study/NCT06618456,ACTIVE_NOT_RECRUITING,NO,Acrophobia,BEHAVIORAL: VR dive (with Hypnosis)|BEHAVIORAL: VR dive (without Hypnosis)|BEHAVIORAL: Height exposure,University Hospital Tuebingen,Milton Erickson Gesellschaft für klinische Hypnose|Milton Erickson Gesellschaft Stiftung,ALL,"ADULT, OLDER_ADULT",101,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2024-05-07,2024-10,"Department of Psychiatry and Psychotherapy, University Hospital Tuebingen, Tuebingen, Baden-Württemberg, 72076, Germany"
NCT06390072,Project Hypnos: The Impact of a Brief Hypnosis Intervention on Single-limb Dynamic Balance in People With Chronic Ankle Instability,https://clinicaltrials.gov/study/NCT06390072,COMPLETED,NO,Ankle Sprains|Motor Coordination or Function; Developmental Disorder,BEHAVIORAL: Self-Hypnosis|BEHAVIORAL: Ankle Education,Ohio University,,ALL,"ADULT, OLDER_ADULT",24,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2023-09-25,2023-11-27,"Ohio University, Athens, Ohio, 45701, United States"
NCT03206840,Neural Correlates of Self,https://clinicaltrials.gov/study/NCT03206840,COMPLETED,NO,Healthy Volunteers,"BEHAVIORAL: ""control"", ""meditation"", ""hypnosis"".",Hospices Civils de Lyon,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: SINGLE (PARTICIPANT)|Primary Purpose: BASIC_SCIENCE,2017-10-26,2018-11-12,"Hospices Civils de Lyon Hôpital le Vinatier/Inserm, Bron, 69500, France"
NCT03757897,"The Influence of Dexmedetomidine Hypnosis on Cerebrospinal Fluid (CSF) Volume, Brain Diffusion and 'Stiffness' Characteristics.",https://clinicaltrials.gov/study/NCT03757897,WITHDRAWN,NO,Cerebrospinal Fluid Pressure Increased,DRUG: Dexmedetomidine,Yale University,,ALL,ADULT,0,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DIAGNOSTIC,2021-12,2022-12,
NCT05790733,HYPNONAG : Therapeutic Communication Versus Traditional Method for Naso-gastric Intubation in Haematology,https://clinicaltrials.gov/study/NCT05790733,RECRUITING,NO,Aplasia|Chemotherapy Effect,OTHER: Standard intubation|OTHER: Hypnosis,Rennes University Hospital,,ALL,"ADULT, OLDER_ADULT",180,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-07-01,2026-08-01,"Rennes University Hospital, Rennes, Bretagne, 35033, France|Tours University Hospital, Tours, 37000, France"
NCT02003157,Efficacy of Hypnosis During Embryo Transfer Procedure on Clinical Pregnancy Rate for Patients Undergoing Assisted Reproductive Technology IVF or ICSI,https://clinicaltrials.gov/study/NCT02003157,COMPLETED,NO,Infertility,PROCEDURE: hypnosis during embryo transfer or usual transfer procedure,"University Hospital, Angers",,FEMALE,ADULT,460,OTHER_GOV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2011-06,2014-05,"CHU angers, Angers, 49933, France"
NCT04261530,Treatment Comparison in Chronic Pain,https://clinicaltrials.gov/study/NCT04261530,COMPLETED,NO,Comparison of Different Treatment for Chronic Pain,BEHAVIORAL: Self-hypnosis/self-care|BEHAVIORAL: Music/self-care|BEHAVIORAL: Self-care|BEHAVIORAL: Psycho-education,University of Liege,,ALL,"ADULT, OLDER_ADULT",644,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2015-03-17,2018-05-08,
NCT04533958,Evaluation of Hypnosis in Virtual Reality on the Anxiety of Patients With Metastatic Prostate Cancer Over Chemotherapy,https://clinicaltrials.gov/study/NCT04533958,RECRUITING,NO,Metastatic Prostate Cancer,DEVICE: HYPNO VR® device,Saint-Gregoire Private Hospital Center,,MALE,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-09-28,2027-02-28,"CHP Saint-Grégoire, Saint-Grégoire, 35760, France"
NCT03924908,Impact of Virtual Reality Hypnosis on Pain and Anxiety During Dressings Change in Burn Patients,https://clinicaltrials.gov/study/NCT03924908,WITHDRAWN,NO,"Burns|Pain, Acute|Anxiety",BEHAVIORAL: VRH|BEHAVIORAL: VR,University of Liege,,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: TREATMENT,2023-01-01,2025-06-01,
NCT04176341,Feasability and Clinical Impact Study of Non Pharmacological Interventions in Management of Chronic Pain,https://clinicaltrials.gov/study/NCT04176341,COMPLETED,NO,Chronic Pain|Slackline|Mindfulness|Adapted Physical Activity|Self-hypnosis|Qi Gong,"OTHER: a systematic proposal for non pharmacological interventions targeting the subject's empowerment among slackline, mindfulness, adapted physical activity, self-hypnosis, and Qi Gong","University Hospital, Grenoble",Hospices Civils de Lyon|Groupe Hospitalier Mutualiste de Grenoble,ALL,"ADULT, OLDER_ADULT",154,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2019-12-18,2023-02-15,"CHU de GRENOBLE ALPES, Grenoble, 38000, France"
NCT04851626,Hypnotic Intervention for Women With Chronic Pelvic Pain,https://clinicaltrials.gov/study/NCT04851626,COMPLETED,NO,"Chronic Pain|Pelvic Pain|Psychological|Hypnosis, Animal",OTHER: Hypnotic intervention for persistent pelvic pain.|OTHER: Control group persistent pelvic pain no intervention.,University of South Australia,,FEMALE,"ADULT, OLDER_ADULT",14,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-11-02,2020-12-21,"University of South Australia, Adelaide, South Australia, 5000, Australia"
NCT05167331,Comparative Clinical Study Between Virtual Reality Hypnosis and Nitrous Oxide Inhalation for Dental Anxie,https://clinicaltrials.gov/study/NCT05167331,UNKNOWN,NO,Dental Anxiety,DRUG: Nitrous Oxide inhalation|DEVICE: Dispositif de RV - HYPNO VR,"University Hospital, Strasbourg, France",,ALL,CHILD,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2022-02,2023-03,"Les Hôpitaux Universitaires de Strasbourg, Strasbourg, 67091, France"
NCT05707234,Virtual Reality Hypnosis in Total Knee Arthroplasty Under Spinal Anesthesia,https://clinicaltrials.gov/study/NCT05707234,COMPLETED,NO,Arthroplasty Complications|Knee Osteoarthritis|Anesthesia Complication|Hypnotic; Anxiety Disorder|Sedation Complication,DEVICE: VRH|DRUG: Midazolam sedation,University of Liege,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-02-15,2023-08-03,"CHU de Liège, Liège, 4000, Belgium"
NCT03783624,Measuring the Effects of Complementary Therapies in Chronic Neuropathic Pain,https://clinicaltrials.gov/study/NCT03783624,RECRUITING,NO,Neuropathic Pain,BEHAVIORAL: Hypnosis|BEHAVIORAL: Open label placebo,Chantal Berna,,ALL,"ADULT, OLDER_ADULT",72,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-11-01,2024-10,"Lausanne University Hospital (CHUV), Lausanne, 1011, Switzerland"
