NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT06780293,Laser Acupuncture on Dry Eye and Sjögren's Syndrome-related Dry Eye Symptoms (LADESJS),https://clinicaltrials.gov/study/NCT06780293,NOT_YET_RECRUITING,NO,Dry Eye Syndrome (DES)|Laser Acupuncture|Sjögren's Syndrome (SS),OTHER: Laser acupuncture (LA)|DIAGNOSTIC_TEST: Numerical Rating Scale (NRS)|DIAGNOSTIC_TEST: Schirmer's test|DIAGNOSTIC_TEST: Ocular Surface Disease Index (OSDI)|DIAGNOSTIC_TEST: EULAR Sjögren's Syndrome Patient Reported Index (ESSPRI)|DIAGNOSTIC_TEST: Traditional Chinese Medicine (TCM) tongue diagnosis|DIAGNOSTIC_TEST: Traditional Chinese Medicine (TCM) pulse diagnosis|DIAGNOSTIC_TEST: Traditional Chinese Medicine (TCM) constitution questionnaire|DIAGNOSTIC_TEST: Traditional Chinese Medicine (TCM) heart rate variability analysis|DIAGNOSTIC_TEST: nailfold microcirculation assessment|DIAGNOSTIC_TEST: iris examination|OTHER: Sham Laser Acupuncture,"Taipei Veterans General Hospital, Taiwan",,ALL,"ADULT, OLDER_ADULT",140,OTHER_GOV,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2025-02-03,2026-12-31,"Ching-Mao Chang, Taipei, 886, Taiwan"
NCT01447329,Ear Acupuncture for Pain Associated With Ambulatory Arthroscopic Knee Surgery,https://clinicaltrials.gov/study/NCT01447329,COMPLETED,YES,Pain,OTHER: Ear Acupuncture|DRUG: Standard Treatment,Mike O'Callaghan Military Hospital,,ALL,"ADULT, OLDER_ADULT",49,FED,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2011-12,2014-01,"Mike O'Callaghan Federal Hospital, Nellis Air Force Base, Nevada, 89191, United States"
NCT05244369,Efficacy of Acupuncture in Patients With Lower Extremity Amputation With Neuroma,https://clinicaltrials.gov/study/NCT05244369,COMPLETED,NO,Neuroma Amputation,OTHER: Only TENS|PROCEDURE: Acupuncture+TENS,Gaziler Physical Medicine and Rehabilitation Education and Research Hospital,,MALE,"ADULT, OLDER_ADULT",36,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-03-01,2022-07-01,"Gaziler Physical Medicine and Rehabilitation Education and Research Hospital, Ankara, Turkey"
NCT06401070,Effect of Auricular Press Needle on Improvement of Patient Health Questionnaire-9 (PHQ-9) and Heart Rate Variability (HRV) Patient With Depression Symptoms in Chronic Pain,https://clinicaltrials.gov/study/NCT06401070,NOT_YET_RECRUITING,NO,Depression Symptoms|Chronic Pain,DEVICE: Plesterin|DEVICE: Press needle acupuncture,Indonesia University,,ALL,ADULT,60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-05-01,2024-10-31,
NCT01492569,Acupuncture Point Stimulation for Treatment of Chemotherapy Nausea and Vomiting,https://clinicaltrials.gov/study/NCT01492569,WITHDRAWN,NO,Childhood Acute Lymphoblastic Leukemia|Childhood Acute Myeloid Leukemia/Other Myeloid Malignancies|Ewing Sarcoma|Vomiting in Infants and/or Children|Osteosarcoma,PROCEDURE: electroacupuncture therapy|OTHER: questionnaire administration|PROCEDURE: electroacupuncture therapy,Stanford University,National Cancer Institute (NCI),ALL,"CHILD, ADULT",0,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2012-05,,"Stanford University, Stanford, California, 94305, United States"
NCT03088696,"Evaluation of PC 6 ""Neiguan"" With Conventional Acupuncture to Prevent PONV After Laparoscopic Cholecystectomy.",https://clinicaltrials.gov/study/NCT03088696,UNKNOWN,NO,Cholecystitis|Vomiting|Nausea,OTHER: stimulation|OTHER: no stimulation,Universitair Ziekenhuis Brussel,,ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2018-02-01,2019-09-01,"Universitair Ziekenhuis Brussel, Jette, Vlaams-Brabant, 1090, Belgium"
NCT06591078,Evaluation of Clinical Efficacy of Acupuncture in Improving Immune Response in Patients With Cervical Cancer,https://clinicaltrials.gov/study/NCT06591078,NOT_YET_RECRUITING,NO,Cervical Cancer,OTHER: electropuncture,Ying Zhang,"Peking Union Medical College Hospital|Beijing Obstetrics and Gynecology Hospital|Peking University Cancer Hospital & Institute|Cancer Institute and Hospital, Chinese Academy of Medical Sciences|Sichuan Cancer Hospital and Research Institute|Shanghai University of Traditional Chinese Medicine|Hunan Cancer Hospital|Chongqing University Cancer Hospital",FEMALE,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-09-15,2026-11-01,
NCT01491321,Bee Venom Acupuncture for the Treatment of Chronic Low Back Pain,https://clinicaltrials.gov/study/NCT01491321,UNKNOWN,NO,Chronic Low Back Pain,PROCEDURE: Bee Venom Acupuncture Therapy|DRUG: Loxoprofen|PROCEDURE: Placebo,Kyunghee University Medical Center,Kyung Hee University Hospital at Gangdong,ALL,"ADULT, OLDER_ADULT",54,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2011-04,2012-03,"Spine Center, Kyung Hee University Hospital at Gangdong, Seoul, 134-727, Korea, Republic of"
NCT04511832,Comparative Effectiveness of Acupuncture and Nonsteroidal Anti-inflammatory Drugs for the Management of Aromatase Inhibitor Induced Arthralgia Among Breast Cancer Survivors,https://clinicaltrials.gov/study/NCT04511832,COMPLETED,NO,Breast Cancer,DRUG: Diclofenac,China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",54,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2018-03-28,2021-12-31,"China Medical University Hospital, Taichung, Taiwan"
NCT04972877,Effect of Electro-acupuncture on Women With Diminished Ovarian Reserve,https://clinicaltrials.gov/study/NCT04972877,RECRUITING,NO,Diminished Ovarian Reserve,OTHER: Treatment group protocol|OTHER: Control group protocol,Huazhong University of Science and Technology,"Wuhan No.1 Hospital|Wuhan Union Hospital, China|The Affiliated Hospital of Jiangxi University of Traditional Chinese Medicine|Edwatz Medical Research Institude|Wuhan Jinxin Gynecology and Obstetrics Hospital of Integrative Medicine",FEMALE,ADULT,338,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-09-09,2025-12,"Department of Integrated Traditional Chinese and Western Medicine Tongji hospital of Huazhong University of Science and Technology, Wuhan, Hubei, 027, China"
NCT05514067,Electroacupuncture for Heart Protection: Clinical Application in Patients Undergoing Cardiac Bypass Surgery,https://clinicaltrials.gov/study/NCT05514067,COMPLETED,NO,Coronary Artery Disease|Electro-Acupuncture,PROCEDURE: Electro-Acupuncture,National Heart Centre Singapore,,ALL,"ADULT, OLDER_ADULT",10,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-07-09,2023-11-14,"National Heart Centre Singapore, Singapore, 169609, Singapore"
NCT00010491,Acupuncture and Moxa: A Randomized Clinical Trial for Chronic Diarrhea in HIV Patients,https://clinicaltrials.gov/study/NCT00010491,COMPLETED,NO,HIV Infections,PROCEDURE: Acupuncture|PROCEDURE: Moxibustion,National Center for Complementary and Integrative Health (NCCIH),,ALL,"ADULT, OLDER_ADULT",,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE|Primary Purpose: TREATMENT,1999-09,2003-08,"Columbia University, New York, New York, United States"
NCT05219227,Effect of Laser Acupuncture Augmented by Abdominal Exercises on Abdominal Fat,https://clinicaltrials.gov/study/NCT05219227,COMPLETED,NO,"Obesity, Abdominal",OTHER: laser acupuncture and abdominal exercises,Cairo University,,FEMALE,ADULT,40,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2022-04-01,2022-09-01,"Kafar Elsheikh Hospital, Kafr Ash Shaykh, 12511, Egypt"
NCT02553863,The Effectiveness and Cost-effectiveness of Acupuncture in Managing Chemotherapy-induced Peripheral Neuropathy,https://clinicaltrials.gov/study/NCT02553863,COMPLETED,NO,Chemotherapy-induced Peripheral Neuropathy,PROCEDURE: Acupuncture|PROCEDURE: Standard care,The Hong Kong Polytechnic University,"Prince of Wales Hospital, Shatin, Hong Kong|Chinese University of Hong Kong",ALL,"CHILD, ADULT, OLDER_ADULT",87,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2015-09,2017-05,"Prince of Wales Hospital, Sha Tin, Hong Kong|Queen Elizabeth Hospital, Tsim Sha Tsui, Hong Kong"
NCT04917796,The Effect of Electroacupuncture on Nerve Pain Caused by Chemotherapy (Chemotherapy-Induced Peripheral Neuropathy),https://clinicaltrials.gov/study/NCT04917796,RECRUITING,NO,"Chemotherapy-induced Peripheral Neuropathy|Nerve Pain|Neuropathy|Neuropathy, Painful|Pain|CIPN - Chemotherapy-Induced Peripheral Neuropathy",OTHER: Electroacupuncture|OTHER: Sham Acupuncture,Dana-Farber Cancer Institute,Memorial Sloan Kettering Cancer Center,ALL,"ADULT, OLDER_ADULT",250,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2021-05-21,2025-12-31,"Dana-Farber Cancer Institute, Boston, Massachusetts, 02215, United States|Memorial Sloan Kettering Basking Ridge (Limited protocol activities), Basking Ridge, New Jersey, 07920, United States|Memorial Sloan Kettering Monmouth (Limited protocol activities), Middletown, New Jersey, 07748, United States|Memorial Sloan Kettering Bergen (Limited Protocol Activities), Montvale, New Jersey, 07645, United States|Memorial Sloan - Kettering Cancer Center, New York, New York, 10021, United States|Memorial Sloan Kettering Nassau (Limited protocol activities), Rockville Centre, New York, 11553, United States"
NCT03099473,Effects of Ocular Electroacupuncture on Trochlear Nerve Palsy,https://clinicaltrials.gov/study/NCT03099473,UNKNOWN,NO,Trochlear Nerve Palsy,OTHER: ocular electroacupuncture|OTHER: ocular acupuncture|OTHER: sham acupuncture,First Affiliated Hospital of Harbin Medical University,,ALL,"ADULT, OLDER_ADULT",144,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-04-06,2019-12-30,"The first affiliated hospital of Harbin Medical University, Harbin, Heilongjiang, 150001, China"
NCT02295111,Electro-acupuncture (EA) and Chronic Pelvic Pain (CPP),https://clinicaltrials.gov/study/NCT02295111,COMPLETED,NO,Chronic Pain,DEVICE: EA treatment|BEHAVIORAL: TCM health consult|OTHER: Usual Care,University of Edinburgh,NHS Lothian,FEMALE,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2014-10,2015-07,"Ooi Thye Chong, Edinburgh, City of Edinburgh, EH16 4SA, United Kingdom"
NCT03145727,Electric Stimulation on Nausea and Vomit Chemotherapy Induced,https://clinicaltrials.gov/study/NCT03145727,UNKNOWN,NO,Breast Cancer Female|Acupuncture,DEVICE: Placebo Group|DEVICE: Low Frequency Group|DEVICE: High Frequency Group,Federal University of Health Science of Porto Alegre,Irmandade Santa Casa de Misericórdia de Porto Alegre,FEMALE,"ADULT, OLDER_ADULT",84,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2017-08-01,2018-10-30,"Fabrício Edler Macagnan, Porto Alegre, Rio Grande do Sul, 90050-170, Brazil|Comitê de Ética em Pesquisa - Santa Casa de Misericórdia de Porto Alegre, Porto Alegre, Rio Grande do Sul, Brazil"
NCT00090337,Acupuncture or Standard Therapy in Treating Pain and Dysfunction in Patients Who Have Undergone Neck Surgery for Head and Neck Cancer,https://clinicaltrials.gov/study/NCT00090337,COMPLETED,NO,Head and Neck Cancer|Pain,PROCEDURE: acupuncture therapy|PROCEDURE: standard follow-up care,Memorial Sloan Kettering Cancer Center,National Cancer Institute (NCI),ALL,"CHILD, ADULT, OLDER_ADULT",73,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: |Masking: |Primary Purpose: SUPPORTIVE_CARE,2003-11,2007-10,"Memorial Sloan - Kettering Cancer Center, New York, New York, 10021, United States"
NCT05783011,The Effects of Electroacupuncture on Postoperative Pain,https://clinicaltrials.gov/study/NCT05783011,COMPLETED,NO,Periodontal Diseases|Periodontitis|Acupuncture|Electroacupuncture,PROCEDURE: Electroacupuncture|PROCEDURE: periodontal flap surgery,Didem OZKAL EMINOGLU,,ALL,"ADULT, OLDER_ADULT",44,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2021-03-30,2022-12-30,"Atatürk University, Erzurum, 25240_, Turkey"
NCT05651451,Effect of Laser Acupuncture on Metabolic Syndrome in Obese Postmenopausal Women,https://clinicaltrials.gov/study/NCT05651451,COMPLETED,NO,Metabolic Syndrome,DEVICE: Laser acupuncture|DIETARY_SUPPLEMENT: energy-restricted diet,Cairo University,,FEMALE,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: DIAGNOSTIC",2022-12-22,2023-09-15,"Kasr Alainy medical school, Cairo, 12111, Egypt"
NCT03099460,Effects of Ocular Electroacupuncture on Abducens Nerve Palsy,https://clinicaltrials.gov/study/NCT03099460,UNKNOWN,NO,Abducens Nerve Paralysis,OTHER: ocular electroacupuncture|OTHER: ocular acupuncture|OTHER: sham acupuncture,First Affiliated Hospital of Harbin Medical University,,ALL,"ADULT, OLDER_ADULT",150,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-04-06,2019-12-30,"The first affiliated hospital of Harbin Medical University, Harbin, Heilongjiang, 150001, China"
NCT03099447,Effects of Ocular Electroacupuncture on Oculomotor Nerve Palsy,https://clinicaltrials.gov/study/NCT03099447,UNKNOWN,NO,Oculomotor Nerve Palsy,OTHER: ocular electroacupuncture|OTHER: ocular acupuncture|OTHER: sham acupuncture,First Affiliated Hospital of Harbin Medical University,,ALL,"ADULT, OLDER_ADULT",177,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-04-06,2019-07-25,"The first affiliated hospital of Harbin Medical University, Harbin Shi, Heilongjiang, 150001, China"
NCT04950738,The Effectiveness of Acupuncture for Complications in Critically Ill Patients,https://clinicaltrials.gov/study/NCT04950738,UNKNOWN,NO,"Delirium|Agitation|Arrhythmia|Feeding Intolerance|Pain, Acute",OTHER: pess tack acupuncture|OTHER: pess tack placebo,China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2021-08-01,2022-09-30,
NCT00965367,Postoperative Nausea and Vomiting and Acupuncture/Acupressure,https://clinicaltrials.gov/study/NCT00965367,COMPLETED,NO,Postoperative Vomiting|Nausea,DEVICE: Acustimulation,"National Research Centre of Complementary and Alternative Medicine, Norway",Lovisenberg Diaconale Hospital,ALL,CHILD,154,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2008-05,2008-11,"Lovisenberg Diaconale Hospital, Oslo, Norway"
NCT06316583,Clinical Study on Dry Needling for Primary Dysmenorrhea and Its Preliminary Correlation With Acupoints,https://clinicaltrials.gov/study/NCT06316583,RECRUITING,NO,"Trigger Point Pain, Myofascial|Acupuncture|Primary Dysmenorrhea",OTHER: TrP-DN and Acupuncture,Beijing Hospital,Beijing Municipal Health Commission,FEMALE,ADULT,150,OTHER_GOV,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-04-01,2026-12-31,"Yanxia Sun, Beijing, Beijing, 100730, China|Yanxia Sun, Beijing, Beijing, 100730, China"
NCT02076308,Acupuncture for Treatment of Frozen Shoulder Syndrome,https://clinicaltrials.gov/study/NCT02076308,UNKNOWN,NO,Adhesive Capsulitis,OTHER: Electroacupuncture and physical therapy|OTHER: Sham-electroacupuncture and physical therapy,National Taiwan University Hospital,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2012-12,2015-12,"National Taiwan University Hospital, Taipei, 100, Taiwan"
NCT06335602,TCM for Post-operative Edema,https://clinicaltrials.gov/study/NCT06335602,NOT_YET_RECRUITING,NO,Anterior Cruciate Ligament Injuries,DEVICE: LASER acupuncture,Chang Gung Memorial Hospital,,MALE,ADULT,120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-03-30,2025-12-31,
NCT01275807,Effectiveness and Safety of Acupuncture for Climacteric Syndrome in Patients With Breast Cancer,https://clinicaltrials.gov/study/NCT01275807,COMPLETED,NO,Climacteric Syndrome,DEVICE: acupuncture|OTHER: self care,Azienda Usl di Bologna,Regione Emilia-Romagna,FEMALE,"ADULT, OLDER_ADULT",190,OTHER_GOV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2010-03,2015-09,"Oncologic Medicine, Carpi Hospital, Carpi, Modena, Italy|Unità operativa (U.O.) salute donna infanzia e adolescenza e Unità operativa Consultori, Bologna, 40100, Italy|Dipartimento Anestesia, rianimazione, terapia del dolore e comparto operatorio,, Piacenza, Italy|U.O. Medicina Oncologica - Ospedale Santa Maria Nuova Reggio Emilia, Reggio Emilia, Italy"
NCT05023148,Comparison of Electroacupuncture and Thread Embedded Acupuncture With Dietary Intervention in Obese Patients,https://clinicaltrials.gov/study/NCT05023148,COMPLETED,NO,Obesity,PROCEDURE: Electroacupuncture|PROCEDURE: Thread embedded acupuncture,Indonesia University,,ALL,ADULT,34,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-07-21,2021-10-26,"Cipto Mangunkusumo Hospital, Jakarta, DKI Jakarta, 10430, Indonesia"
NCT00674713,Effect of Acupuncture on Postoperative Nausea and Vomiting,https://clinicaltrials.gov/study/NCT00674713,COMPLETED,NO,Cholelithiasis,OTHER: Acupuncture|DRUG: Ondansetron|DRUG: Physiological saline solution|OTHER: Sham acupuncture|DRUG: Ondansetron|OTHER: Acupuncture at P6 point|DRUG: Physiological saline solution|OTHER: Sham acupuncture,Catholic University of the Sacred Heart,,ALL,"ADULT, OLDER_ADULT",140,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2006-01,2007-09,"Catholic University of Sacred Heart, Rome, 00168, Italy"
NCT05673746,Acupuncture in Chemotherapy-induced Peripheral Neuropathy in Women With Breast Cancer,https://clinicaltrials.gov/study/NCT05673746,UNKNOWN,NO,Peripheral Neuropathy,"PROCEDURE: Acupuncture|DRUG: treatment of physician choice, according to the standard of care",IRCCS Azienda Ospedaliero-Universitaria di Bologna,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,FEMALE,"ADULT, OLDER_ADULT",102,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-09-01,2023-12,"Azienda Ospedaliero-Universitaria di Bologna, Policlinico S. Orsola-Malpighi, SSD Oncologia Medica Addarii, Bologna, 40138, Italy|Fondazione Policlinico Universitario A. Gemelli IRCCS Center for Integrative Oncology, Rome, 00168, Italy"
NCT03751566,Acupuncture as the Therapeutic Modalities of Acute Toxicity in the Radiotherapy of Head and Neck Tumors,https://clinicaltrials.gov/study/NCT03751566,UNKNOWN,NO,"Malignant Tumor of Soft Tissue of Head, Face and Neck",OTHER: Acupuncture|DRUG: Standard supportive therapy,Masaryk Memorial Cancer Institute,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2016-04-04,2019-10-04,"Masaryk Memorial Cancer Institute, Brno, 65653, Czechia"
NCT05190731,Alterations in Bioelectric Activity at Acupuncture Points Following CV4 Cranial Manipulation,https://clinicaltrials.gov/study/NCT05190731,COMPLETED,NO,Autonomic Imbalance,OTHER: Osteopathic cranial manipulative medicine|OTHER: Sham,Jan T Hendryx,,ALL,"ADULT, OLDER_ADULT",77,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2017-11-10,2018-11-07,"LECOM Health, Erie, Pennsylvania, 16509, United States"
NCT03828877,"The Effect of Acupuncture on the Treatment of Endovenous Ablation on Pain, IL17 and IL 23",https://clinicaltrials.gov/study/NCT03828877,COMPLETED,NO,Pain|Interleukin|Vessels; Varicose,OTHER: Group A ( Group Acupuncture),Kahramanmaras Sutcu Imam University,,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2019-01-29,2019-03-07,"Kahramanmaras Sutcu Imam University Faculty of Medicine, Kahramanmaraş, Onikişubat, 251/A 46040, Turkey"
NCT02556164,Electro-acupuncture for Gait and Balance in Parkinson's Disease,https://clinicaltrials.gov/study/NCT02556164,COMPLETED,NO,Parkinson's Disease,PROCEDURE: Electroacupuncture|OTHER: Body-worn sensor technology,University of Arizona,,ALL,"ADULT, OLDER_ADULT",15,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2013-05,2017-06-30,
NCT05521737,Effect of Electroacupuncture on Sensitive Symptoms of Distal Diabetic Peripheral Neuropathy,https://clinicaltrials.gov/study/NCT05521737,RECRUITING,NO,Electroacupuncture|Acupuncture|Diabetic Polyneuropathy|Diabetic Peripheral Neuropathy|Diabetic Peripheral Neuropathic Pain|Nerve Conduction,PROCEDURE: Electroacupuncture|PROCEDURE: Sham Acupuncture,Instituto Mexicano del Seguro Social,"National Polytechnic Institute, Mexico|Instituto Nacional de Salud Publica, Mexico|Escuela Superior de Medicina, Instituto Politécnico Nacional|Escuela Nacional de Medicina y Homeopatía, Instituto Politécnico Nacional|Universidad Nacional Autonoma de Mexico|Facultad de Estudios Superiores Iztacala, Universidad Nacional Autónoma de Mexico|Facultad de Estudios Superiores Zaragoza, Universidad Nacional Autónoma de Mexico|Facultad de Medicina, UNAM",ALL,"ADULT, OLDER_ADULT",200,OTHER_GOV,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-11-01,2025-12,"Medical research unit in biochemistry, UMAE ""Dr. Bernardo Sepúlveda"".Centro Médico Nacional Siglo XXI, Instituto Mexicano del Seguro Social., Mexico City, Cuauhtémoc, 06720, Mexico"
NCT00828516,Using Traditional Acupuncture in the Management of Cancer Treatment Related Lymphoedema,https://clinicaltrials.gov/study/NCT00828516,COMPLETED,YES,Breast Cancer|Head and Neck Cancer|Lymphedema,OTHER: Acupuncture and moxibustion,East and North Hertfordshire NHS Trust,Mount Vernon Cancer Centre at Mount Vernon Hospital|International Lymphoedema Framework|Lymphoedema Support Network|University of Exeter,ALL,"ADULT, OLDER_ADULT",56,OTHER_GOV,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2008-04,2009-12,"Lynda Jackson Macmillan Centre at Mount Vernon Cancer Centre, Northwood, HA6 2RN, United Kingdom"
NCT02300207,Electroacupuncture is Effective in Cardiac Deconditioning Induced by Head-down Bed Rest,https://clinicaltrials.gov/study/NCT02300207,COMPLETED,NO,Cardiovascular Abnormalities|Weightlessness,DEVICE: electronic acupuncture treatment instrument,"Air Force Military Medical University, China",,MALE,ADULT,20,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2014-07,2014-10,"Department of Aerospace Biodynamics, Faculty of Aerospace Medicine, Fourth Military Medical University, Xi'an, Shaanxi, 710032, China"
