NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT02278627,Impact of a Technique of Massage During the First Week of Hospitalization on the Recycling of the Mobility of the Knee Further to the Installation of Knee Replacement,https://clinicaltrials.gov/study/NCT02278627,COMPLETED,NO,Orthopedic Surgery,OTHER: manual lymphatic drainage,"University Hospital, Limoges",,ALL,"ADULT, OLDER_ADULT",44,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2014-09,2017-12,"University Hospital, Limoges, Limoges, 87 042, France"
NCT00399854,Evaluation of the Efficacy of Endermologie in Treatment of Cellulite and Body Contouring,https://clinicaltrials.gov/study/NCT00399854,COMPLETED,NO,Cellulite|Body Contouring,DEVICE: Dhermia® - Industra Mecânica Fina Ltda,Brazilan Center for Studies in Dermatology,,FEMALE,ADULT,45,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2006-03,2006-07,
NCT05293652,Effect of Hydrocortisone Iontophoresis Versus Hydrocortisone Phonophoresis On Post Surgical Scar,https://clinicaltrials.gov/study/NCT05293652,COMPLETED,NO,Scar|Hydrocortisone|Iontophoresis|Phonophoresis,OTHER: Iontophoresis|OTHER: Phonophoresis|OTHER: traditional PT program,Horus University,,ALL,ADULT,60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-09-01,2022-02-15,"Outpatient clinic, Faculty of Physical Therapy, Horus University, Egypt, Damietta, 34518, Egypt"
NCT06573515,High Tone Power Therapy Versus Interferential Current Therapy in Mothers With Breastfeeding-Related Neck Pain,https://clinicaltrials.gov/study/NCT06573515,RECRUITING,NO,Breastfeeding,DEVICE: high tone power therapy|DEVICE: interferential current therapy|DEVICE: conventional physical therapy,October 6 University,,FEMALE,ADULT,45,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2024-07-01,2025-01-01,"Heba, Cairo, Egypt"
NCT02513420,Levator Ani Muscle Avulsion at First Birth of Mexican Women: Randomized Control Trial,https://clinicaltrials.gov/study/NCT02513420,UNKNOWN,NO,Trauma,BEHAVIORAL: Perineal muscle training,"Coordinación de Investigación en Salud, Mexico",,FEMALE,"ADULT, OLDER_ADULT",84,OTHER_GOV,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: DIAGNOSTIC",2016-02-01,2019-07-31,"Instituto Mexicano del Seguro Social Centro Médico Nacional La Raza, Mexico City, Distrito Federal, 02990, Mexico"
NCT05415579,Demyelinating Diseases of the Central Nervous System Registry for Patients With Traditional Chinese Medicine (DATE-TCM),https://clinicaltrials.gov/study/NCT05415579,NOT_YET_RECRUITING,NO,Demyelinating Diseases of the Central Nervous System (DDC),OTHER: Traditional Chinese medicine (TCM),"Dongzhimen Hospital, Beijing",,ALL,"ADULT, OLDER_ADULT",2000,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-06-20,2030-05-31,
NCT02357940,Tolerance Evaluation of a Nighttime Moisturizing Balm on Babies and Adults With Eczema,https://clinicaltrials.gov/study/NCT02357940,COMPLETED,YES,Atopic Dermatitis (AD),DRUG: Experimental Product,Johnson & Johnson Consumer Inc. (J&JCI),,ALL,"CHILD, ADULT, OLDER_ADULT",41,INDUSTRY,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-01,2016-01,"Hill-top Research, Inc, St. Petersburg, Florida, 33714, United States|TKL Research Inc., Fair Lawn, New Jersey, 07410, United States"
NCT04563481,Effectiveness of Telerehabilitation on Scleroderma,https://clinicaltrials.gov/study/NCT04563481,UNKNOWN,NO,"Scleroderma|Scleroderma, Systemic|Scleroderma Associated Digital Ulcer|Hand Rheumatism|Physiotherapy|Rehabilitation",OTHER: Hand Therapy via Telerehabilitation|OTHER: Hand Therapy by Physiotherapist,Istanbul University,,ALL,ADULT,32,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-05-01,2023-12-30,"Tugba Civi Karaaslan, Istanbul, Buyukcekmece, Turkey"
NCT02931357,Study of a New Medical Device in Gel Formulation Versus Calgel® for the Topical Treatment of Teething in Infants,https://clinicaltrials.gov/study/NCT02931357,COMPLETED,NO,Pain Teeth,DEVICE: Hyaluronic Acid 0.54%|DRUG: Calgel®,Ricerfarma S.r.l,"Opera CRO, a TIGERMED Group Company|Latis S.r.l.",ALL,CHILD,54,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2013-09,2013-12,"Opera Contract Research Organization SRL, Timisoara, Timis, 300209, Romania"
NCT04819321,Study of White Adipose Tissue Remodeling by Cryolipolysis in Humans,https://clinicaltrials.gov/study/NCT04819321,UNKNOWN,NO,Lipid Metabolism Disorders|Metabolic Disease,DEVICE: CoolSculpting® System,Federal University of Minas Gerais,"Allergan Sales, LLC",FEMALE,ADULT,12,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2021-04-01,2022-03-01,"Departamento de Nutrição Escola de Enfermagem Universidade Federal de Minas Gerais, Belo Horizonte, MG, 30130-100, Brazil"
NCT02725697,Treatment of Complaints Following Sports Injuries With Traditional Chinese Medicine,https://clinicaltrials.gov/study/NCT02725697,TERMINATED,NO,Athletic Injuries,OTHER: TCM treatment,Sabine Klein,,ALL,"ADULT, OLDER_ADULT",2,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2016-04,2018-06,"Poliklinik für Chinesische Medizin, Horgen, ZH, 8810, Switzerland|Praxis für TCM, Zürich, ZH, 8004, Switzerland|proSANUS, Zürich, ZH, 8008, Switzerland"
NCT05097521,"Assessing Pain, Patient Reported Outcomes and Complementary and Integrative Health",https://clinicaltrials.gov/study/NCT05097521,COMPLETED,NO,Chronic Musculoskeletal Pain,"OTHER: Practitioner-delivered CIH therapies (acupuncture, therapeutic massage, chiropractic care) as received in VHA and community practice settings|OTHER: Self-care CIH therapies (yoga, Tai Chi/Qigong , meditation) as received in VHA and community practice settings|OTHER: Combination of practitioner-delivered and self-care CIH therapies (described above) as received in VHA and community practice settings",VA Office of Research and Development,Veterans Health Administration Office of Patient Centered Care & Cultural Transformation,ALL,"ADULT, OLDER_ADULT",3726,FED,OBSERVATIONAL,Observational Model: |Time Perspective: p,2021-03-17,2023-09-17,"VA Greater Los Angeles Healthcare System, Sepulveda, CA, Sepulveda, California, 91343, United States|VA Puget Sound Health Care System Seattle Division, Seattle, WA, Seattle, Washington, 98108-1532, United States"
NCT04683263,Immediate and Mid-term Effect of a Natural Topical Product in Patients With Musculoskeletal Pain,https://clinicaltrials.gov/study/NCT04683263,COMPLETED,NO,"Musculoskeletal Pain|Chronic Pain|Joint Pain|Stiffness of Unspecified Joint, Not Elsewhere Classified",OTHER: Placebo|OTHER: Fisiocrem,Uriach Consumer Healthcare,Quironsalud,ALL,"ADULT, OLDER_ADULT",200,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2019-06-01,2019-12-20,"QuironSalud Hosiptal, Barcelona, 08023, Spain"
NCT03097484,The Effect of Aromatherapy on Neonatal Abstinence Syndrome and Salivary Cortisol Levels,https://clinicaltrials.gov/study/NCT03097484,COMPLETED,YES,Neonatal Abstinence Syndrome|Aromatherapy,DRUG: lavender and chamomile essential oils,John M. Daniel,,ALL,CHILD,38,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2015-07-25,2017-04-30,"University of Kentucky, Lexington, Kentucky, 40536, United States"
NCT01738581,rTMS and Retraining in Focal Hand Dystonia,https://clinicaltrials.gov/study/NCT01738581,COMPLETED,YES,Focal Dystonia,DEVICE: Repetitive Transcranial Magnetic Stimulation|BEHAVIORAL: Sensorimotor Retraining|BEHAVIORAL: Non-specific Therapy,University of Minnesota,,ALL,"ADULT, OLDER_ADULT",9,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2011-11,2015-06,"University of Minnesota, Program in Physical Therapy, Minneapolis, Minnesota, 55414, United States|Program in Physical Therapy, University of Minnesota, Minneapolis, Minnesota, 55455, United States"
NCT02702466,Active Prevention of Upper Limb Musculoskeletal Disorders in Thermal Environment (MUSKA).,https://clinicaltrials.gov/study/NCT02702466,COMPLETED,NO,Musculoskeletal Disorders,OTHER: SPA Therapy,Association Francaise pour la Recherche Thermale,"University Hospital, Clermont-Ferrand",ALL,"ADULT, OLDER_ADULT",150,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2015-09,2018-05,"Etablissement thermal, Aix-les- Bains, Auvergne-Rhône-Alpes, 73100, France|Etablissement thermal, Châtelguyon, Auvergne-Rhône-Alpes, 63140, France|Etablissement thermal, Royat, Auvergne-Rhône-Alpes, 63408, France|Etablissement thermal, Balaruc-les Bains, Languedoc-Roussillon-Midi-Pyrénées, 34540, France|Etablissement thermal, Saint-amand-les-eaux, Nord-Pas-de-Calais, 59230, France"
NCT03336099,Assessment of the Effect of Spa Treatment on the Functional Severity of Arthrosis,https://clinicaltrials.gov/study/NCT03336099,COMPLETED,NO,"Osteoarthritis, Knee|Pain",OTHER: Spa Treatment,Le Syndicat Intercommunal pour le Thermalisme et l'Environnement,Floralis,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2016-03-29,2017-06-13,"Thermes de Vals Les Bains, Vals Les Bains, Ardèche, 07600, France"
NCT04341649,Multi-device Testing for Autonomic Nervous System Stimulation,https://clinicaltrials.gov/study/NCT04341649,COMPLETED,NO,Vagus Nerve Stimulation,OTHER: Manual Head Massage|DEVICE: BREO Helmet Massager|DEVICE: Low Laser Therapy (LLT)|DEVICE: Sham LLT|DEVICE: TENS ear stimulation|BEHAVIORAL: Deep and Slow breathing|BEHAVIORAL: Relaxed Reading time,Beijing Tiantan Hospital,,ALL,ADULT,15,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2019-04-01,2020-03-24,"Center for Autonomic Evaluation and Brain Plasticity Advanced Innovation Center for Human Brain Protection, Beijing, China"
NCT02022722,Trigger Point Injections and Pelvic Rehabilitation for the Treatment of Pelvic Floor Myalgia and Sexual Pain,https://clinicaltrials.gov/study/NCT02022722,UNKNOWN,NO,Dyspareunia,"DRUG: Trigger Point Injections Triamcinolone Acetonide, Bupivacaine Hydrochloride|PROCEDURE: Pelvic Rehabilitation",University of Cincinnati,Patty Brisben Foundation For Women's Sexual Health,FEMALE,"ADULT, OLDER_ADULT",36,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2013-08,2014-06,"Division of Urogynecology, University of Cincinnati Medical Center, Cincinnati, Ohio, 45219, United States"
NCT05105269,Managing Achilles Pain II,https://clinicaltrials.gov/study/NCT05105269,RECRUITING,NO,Achilles Tendinopathy,OTHER: Treatment from a physiotherapist,University of Essex,Chartered Society of Physiotherapy,ALL,"ADULT, OLDER_ADULT",159,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2021-11-17,2023-06-30,"Connect Health, Newcastle Upon Tyne, Tyne And Wear, NE12 8EU, United Kingdom"
NCT02846844,"Patients With Chemotherapy-induced Polyneuropathy Are Treated With an Integrated Program Including Massage, Mobilization in Posture and Transport Layers, Physical Exercises or With Whole-body Vibration Platform Training",https://clinicaltrials.gov/study/NCT02846844,COMPLETED,NO,Polyneuropathy,,University of Ulm,,ALL,"ADULT, OLDER_ADULT",122,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2010-06,2015-10,
NCT06678464,A Clinical Study to Assess the Safety and Effectiveness of Test Products in Healthy Adult Human Subjects With Dry and Sensitive Skin.,https://clinicaltrials.gov/study/NCT06678464,NOT_YET_RECRUITING,NO,Dry and Sensitive Skin,OTHER: Moiz MM|OTHER: Moiz XL|OTHER: Moiz LMF 48,NovoBliss Research Pvt Ltd,Glowderma Lab Private Limited,ALL,ADULT,84,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2024-11-01,2025-01-01,
NCT04303338,Masotherapy With Neural Tension in Patients With Parkinson's Disease,https://clinicaltrials.gov/study/NCT04303338,COMPLETED,NO,Parkinson Disease,PROCEDURE: Masotherapy with neural tension and masotherapy with non-neural tension,University of Jaén,University of Alcala,ALL,"ADULT, OLDER_ADULT",52,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2019-12-20,2020-04-13,"Physiotherapy clinic, Madrid, Spain"
NCT03254355,Efficacy of Physiotherapy for Urinary Incontinence in Women With a Puborectalis Avulsion,https://clinicaltrials.gov/study/NCT03254355,COMPLETED,NO,"Urinary Incontinence|Postpartum|Pelvic Floor; Perineal Rupture, Obstetric|Physiotherapy",PROCEDURE: Multimodal physiotherapy,Université de Sherbrooke,Canadian Institutes of Health Research (CIHR),FEMALE,ADULT,126,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-08-28,2023-05-10,"Centre Hospitalier Universitaire de Sherbrooke, Sherbrooke, Quebec, J1H 5N4, Canada"
NCT04269967,A Pilot Tele-rehabilitation Trial for Breast Cancer Survivors,https://clinicaltrials.gov/study/NCT04269967,UNKNOWN,NO,Breast Cancer Female,OTHER: Receiving routine rehabilitation care via tele-rehabilitation system,National University of Singapore,"Singapore General Hospital|National Cancer Centre, Singapore",FEMALE,"ADULT, OLDER_ADULT",40,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2020-11-01,2022-12-31,"Miho Asano, Singapore, 117549, Singapore"
NCT04071002,Patients With Distal Radius Fracture,https://clinicaltrials.gov/study/NCT04071002,COMPLETED,NO,Physical Disability,OTHER: 12 weeks physical therapy programme,Pamukkale University,,ALL,ADULT,53,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2015-01-21,2016-09-01,"Pamukkale University, Denizli, Kinikli, 20000, Turkey"
NCT05530005,Traditional Physiotherapy Protocol vs Prescribed Exercises in Impingement Syndrome of the Shoulder,https://clinicaltrials.gov/study/NCT05530005,UNKNOWN,NO,Subacromial Impingement Syndrome,OTHER: Manual Therapy,Klinika Ruchu,Józef Piłsudski University of Physical Education,ALL,ADULT,60,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: TREATMENT,2022-06-01,2023-12-03,"Klinika Ruchu, Warsaw, Mazowieckie, 02654, Poland"
NCT02035618,Exercises Associated or Not With Manual Therapy Shoulder Impingement,https://clinicaltrials.gov/study/NCT02035618,COMPLETED,NO,Shoulder Impingement,OTHER: Exercises|OTHER: Exercises + Manual Therapy,Universidade Federal de Sao Carlos,,ALL,ADULT,46,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2010-09,,
NCT01144923,Conservative Therapy Versus Epidural Steroids for Cervical Radiculopathy,https://clinicaltrials.gov/study/NCT01144923,COMPLETED,NO,Cervical Radiculopathy,"OTHER: Gabapentin and/or Nortriptyline, Physical therapy|PROCEDURE: Epidural Steroid Injections (ESI)|OTHER: Combination treatment",Johns Hopkins University,Walter Reed Army Medical Center,ALL,"ADULT, OLDER_ADULT",169,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2010-06,2013-11,"Walter Reed Army Medical Center, Washington, District of Columbia, 20307, United States|Johns Hopkins Medical Institutions, Baltimore, Maryland, 21205, United States"
NCT04746170,"The Effect of Labor Dance on Labor Pain, Anxiety, Birth Time and Maternal Satisfaction",https://clinicaltrials.gov/study/NCT04746170,COMPLETED,NO,Pregnant Women,OTHER: Labor Dance,Artvin Coruh University,,FEMALE,"ADULT, OLDER_ADULT",128,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2020-12-17,2022-03-01,"Artvin State Hospital, Artvin, 08000, Turkey"
NCT05771194,Analysis of Postoperative Ocular Surface Changes and Intervention Effect After PPV in MGD Dry Eye Patients,https://clinicaltrials.gov/study/NCT05771194,COMPLETED,NO,"Meibomian Gland Dysfunction of Unspecified Eye, Unspecified Eyelid","DRUG: Routine preoperative and postoperative anti-infection therapy|DRUG: artificial tear therapy|PROCEDURE: Cleaning, hot compresses and massage of the meibomian gland",Tianjin Medical University Eye Hospital,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-02-01,2022-07-02,"Tianjin medical university eye hosipital, Tianjin, Tianjin, China"
NCT03502928,Efficacy of the Use of Dry Needling in Conventional Non-invasive Treatment of Acute and Subacute Whiplash,https://clinicaltrials.gov/study/NCT03502928,COMPLETED,NO,Whiplash Injuries,OTHER: Motor Control|OTHER: Manual Therapy|OTHER: Dry Needling,University of Alcala,,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2019-11-04,2020-06-10,"Universidad de Alcalá, Alcalá De Henares, Spain"
NCT06060834,Impact of a Topical Cosmetic Product on Women's Hair,https://clinicaltrials.gov/study/NCT06060834,ACTIVE_NOT_RECRUITING,NO,Hair Thinning|Hair Loss,DIETARY_SUPPLEMENT: Topical Botanical Agent,University of Memphis,,FEMALE,"ADULT, OLDER_ADULT",15,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-08-03,2023-11-30,"Center for Nutraceutical and Dietary Supplement Research, Memphis, Tennessee, 38152, United States"
NCT05046210,The Effectiveness of Lay Health Advisors Strategy Intervention on Aborigines Elderly Oral Care Education,https://clinicaltrials.gov/study/NCT05046210,COMPLETED,NO,Oral Health,BEHAVIORAL: LHA intervention|BEHAVIORAL: Oral exercise intervention,Kaohsiung Medical University Chung-Ho Memorial Hospital,,ALL,"ADULT, OLDER_ADULT",240,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: PREVENTION,2019-09-10,2021-02-03,"Kaohsiung Medical University, Kaohsiung city, Taiwan"
NCT03021564,Unexpected Cardiac Arrest in Intensive Care Unit,https://clinicaltrials.gov/study/NCT03021564,COMPLETED,YES,Heart Arrest,OTHER: cardiopulmonary resuscitation,Groupe Hospitalier de la Rochelle Ré Aunis,,ALL,"ADULT, OLDER_ADULT",677,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2017-01,2018-06,"CH Agen, Agen, France|CHU Angers, Angers, France|CH Angouleme, Angouleme, France|CH Angoulême, Angouleme, France|CH Arras, Arras, France|GH Carnelle Portes de l'Oise, Beaumont, France|CH Béthune, Bethune, France|CH Blois, Blois, France|APHP, Bobigny, France|CH Bourg en Bresse, Bourg en Bresse, France|CHU Brest, Brest, France|CHU Caen, Caen, France|CH Cahors, Cahors, France|CH Chartres, Chartres, France|CH Cholet, Cholet, France|CH Colmar, Colmar, France|CH Dieppe, Dieppe, France|CHU Dijon, Dijon, France|CH Sud Essonnes, Etampes, France|APHP, Garches, France|CHU Grenoble, Grenoble, France|CH Gueret, Gueret, France|CHD Vendée, La Roche sur Yon, France|GH La Rochelle Ré Aunis, La Rochelle, France|CHU La Réunion, La Réunion, France|CH Lens, Lens, France|GH de l'Institut Catholique de Lille, Lille, France|CHU Limoges, Limoges, France|CHU Lyon, Lyon, France|CH Meaux, Meaux, France|CH Melun, Melun, France|CHU Nantes, Nantes, France|CH Niort, Niort, France|CHU Nîmes, Nîmes, France|CHR Orleans, Orleans, France|APHP Cochin, Paris, France|APHP Saint Louis, Paris, France|Hôpital Paris Saint Joseph, Paris, France|CH Pau, Pau, France|CHU Poitiers, Poitiers, France|CH Pontoise, Pontoise, France|CH Cornouaille, Quimper, France|CH Roanne, Roanne, France|CHU Rouen, Rouen, France|CH Versailles, Versailles, France"
NCT06760013,The Effect of Su-jok Therapy Applied in the First Stage of Labor on Pain Level in Primiparas,https://clinicaltrials.gov/study/NCT06760013,NOT_YET_RECRUITING,NO,Labor Pain,BEHAVIORAL: Su Jok Therapy,Hitit University,,FEMALE,ADULT,60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2025-01-15,2025-08-30,"Hitit University, Çorum, Merkez, 19000, Turkey"
NCT03197285,Effectiveness of an Eye-Cervical Re-education Program in Chronic Neck Pain,https://clinicaltrials.gov/study/NCT03197285,COMPLETED,NO,Neck Pain|Eye Strain,OTHER: EYE-CERVICAL RE-EDUCATION PROGRAM|OTHER: Combined Physiotherapy Protocol,University of Cadiz,,ALL,ADULT,44,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2012-06,2016-05,"Faculty of Nursing and Physiotherapy. University of Cadiz, Cadiz, 11009, Spain"
NCT06554405,Bilateral vs. Unilateral Neuromobilization in Carpal Tunnel Syndrome,https://clinicaltrials.gov/study/NCT06554405,RECRUITING,NO,Carpal Tunnel Syndrome,OTHER: Unilateral Intervention|OTHER: Bilateral Intervention,Gazi University,,ALL,"ADULT, OLDER_ADULT",44,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2024-07-12,2025-01-20,"Gazi University Faculty of Health Sciences, Ankara, Turkey"
NCT05857826,Soft Tissue Release With and Without Vaginal Dilators on Pain and Sexual Function in Genitio Pelvic Pain,https://clinicaltrials.gov/study/NCT05857826,COMPLETED,NO,Genito-Pelvic Pain/Penetration Disorder,OTHER: soft tissue release|OTHER: vaginal dilators,Riphah International University,,FEMALE,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2023-04-15,2023-09-15,"Lahore general hospital, Lahore, Punjab, 54700, Pakistan"
NCT02404493,"Test to Determine the Effectiveness of Moisturizing Balm Used on Babies With Dry, Itchy Skin",https://clinicaltrials.gov/study/NCT02404493,TERMINATED,YES,Eczema,DEVICE: EpiCeram Skin Barrier Emulsion|DRUG: 1% Colloidal Oatmeal Balm,Johnson & Johnson Consumer Inc. (J&JCI),,ALL,CHILD,23,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-03,2016-03,"TKL Research, Fair Lawn, New Jersey, 07410, United States"
NCT01756287,Efficacy of Chinese Ocular Exercise on Visual Acuity and Ocular Accommodation in Myopic Teenager,https://clinicaltrials.gov/study/NCT01756287,COMPLETED,NO,Myopia,OTHER: Chinese ocular exercise,Beijing Tongren Hospital,,ALL,CHILD,190,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2012-08,2013-11,"Shi-Ming Li, Anyang, Henan, 455000, China"
NCT03054974,TCM Clinical Practice Rehabilitation of Post-stroke Spasticity,https://clinicaltrials.gov/study/NCT03054974,UNKNOWN,NO,Stroke,OTHER: Modern rehabilitation treatment|OTHER: Modern rehabilitation &TCM|OTHER: modern rehabilitation &Baimai Ruangao|OTHER: modern rehabilitation &Tibetan medicine,The First Affiliated Hospital with Nanjing Medical University,,ALL,"ADULT, OLDER_ADULT",1208,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2013-01,2018-12,"Jiangsu Province Hospital, Nanjing, Jiangsu, 210029, China"
NCT02837133,Effects of a Single Session of Integrated Yoga Therapy Compared With Other Relaxation Techniques,https://clinicaltrials.gov/study/NCT02837133,COMPLETED,NO,Yoga,BEHAVIORAL: integrated yoga program,Hiroshima University,,ALL,"ADULT, OLDER_ADULT",145,OTHER,INTERVENTIONAL,"Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: ",2014-03,,
NCT05729724,Effect of Pharmacological Interventions on Systolic Blood Pressure Drops (SynABPM 2 Proof-of-concept),https://clinicaltrials.gov/study/NCT05729724,COMPLETED,NO,"Syncope|Syncope, Vasovagal|Ambulatory Blood Pressure Monitoring|Antihypertensive Drugs|Orthostatic Hypotension",,Istituto Auxologico Italiano,,ALL,"ADULT, OLDER_ADULT",111,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-10-05,2023-07-31,"IRCCS Istituto Auxologico Italiano, Milan, MI, 16149, Italy"
