NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT05101226,Healthy University Bern Through Yoga - A Worksite Wellness Intervention,https://clinicaltrials.gov/study/NCT05101226,UNKNOWN,NO,Healthy,BEHAVIORAL: Yoga attended in person|BEHAVIORAL: Yoga attended online,University of Bern,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2021-10-01,2022-06-30,"Institute of Sport and Sportscience, University of Bern, Bern, 3012, Switzerland"
NCT02830529,Mindfulness Attitude to Deliver Dietary Approach to Stop Hypertension,https://clinicaltrials.gov/study/NCT02830529,COMPLETED,NO,Prehypertension,BEHAVIORAL: MAD DASH|BEHAVIORAL: DASH diet education,Case Western Reserve University,,ALL,"ADULT, OLDER_ADULT",31,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: PREVENTION,2015-06,2017-07,
NCT02361268,End-Stage Renal Disease Intra-dialysis Lifestyle Education Study,https://clinicaltrials.gov/study/NCT02361268,COMPLETED,NO,End-stage Renal Disease,BEHAVIORAL: Intradialysis-yoga|BEHAVIORAL: Educational program,Vanderbilt University Medical Center,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",67,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2015-07,2017-05,"Vanderbilt University Medical Center, Nashville, Tennessee, 37232, United States"
NCT02786797,Efficacy of MBSR Treatment of Cognitive Impairment Among Breast Cancer Survivors,https://clinicaltrials.gov/study/NCT02786797,COMPLETED,NO,Breast Cancer,BEHAVIORAL: MBSR(BC) 6 Week Program|BEHAVIORAL: BCES 6 Week Program,University of South Florida,,FEMALE,"ADULT, OLDER_ADULT",214,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2016-03-07,2020-07,"Sarasota Memorial Hospital, Sarasota, Florida, 34239, United States|Moffitt Cancer Center, Tampa, Florida, 33612, United States|University of South Florida, Tampa, Florida, 33612, United States|USF Health Carol and Frank Morsani Center, Tampa, Florida, 33612, United States|Florida Hospital Tampa, Tampa, Florida, 33613, United States"
NCT06208514,Brief Pain Exposure Therapy for Fibromyalgia (BPET) Study,https://clinicaltrials.gov/study/NCT06208514,RECRUITING,NO,Fibromyalgia,BEHAVIORAL: Brief pain exposure therapy (BPET),University of Michigan,,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2024-03-04,2025-07,"University of Michigan, Ann Arbor, Michigan, 48109, United States"
NCT05086198,"Two Recovery Strategies at Work, Based on Mindfulness and Physical Exercise, on Levels of Job Stress",https://clinicaltrials.gov/study/NCT05086198,COMPLETED,NO,Mental Health Wellness,BEHAVIORAL: Mindfulness-based intervention|BEHAVIORAL: Physical exercise,Universidad Nacional de Educación a Distancia,"Universidad Rey Juan Carlos|Universidad de Zaragoza|Ministerio de Ciencia e Innovación, Spain",ALL,"ADULT, OLDER_ADULT",181,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-10-01,2022-05-16,"Sara Cuerva Navas, Madrid, 28050, Spain"
NCT06532773,Mindfulness Intervention for Sleep Disturbance and Symptom Management in Hematologic Cancer Patients During and After Inpatient Treatment,https://clinicaltrials.gov/study/NCT06532773,NOT_YET_RECRUITING,NO,Hematologic Malignancy,BEHAVIORAL: Nite2Day+,Duke University,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2025-07,2029-06,"2400 Pratt Street, Durham, North Carolina, 27705, United States"
NCT02691221,ReliefLink: A Preventative Mobile Toolkit for Follow-Up Care of Psychiatric Patients,https://clinicaltrials.gov/study/NCT02691221,COMPLETED,NO,"Suicide, Suicidal Ideation",BEHAVIORAL: Relief Link Application Daily Tasks,Emory University,Georgia Institute of Technology,ALL,ADULT,13,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2016-04,2017-10,"Grady Health System, Atlanta, Georgia, 30303, United States"
NCT01055639,Telehealth Therapy for Chronic Pain: Comparison of In-person vs. Video-administered ACT for Pain,https://clinicaltrials.gov/study/NCT01055639,COMPLETED,YES,Chronic Pain,BEHAVIORAL: In-Person ACT|BEHAVIORAL: Telehealth ACT,VA Office of Research and Development,,ALL,"ADULT, OLDER_ADULT",126,FED,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2010-02,2013-09,"VA San Diego Healthcare System, San Diego, San Diego, California, 92161, United States"
NCT03910192,Mindfulness to Reduce Ambulatory Hypertension in Atrial Fibrillation,https://clinicaltrials.gov/study/NCT03910192,UNKNOWN,NO,Atrial Fibrillation|Hypertension|Mindfulness|Cardiovascular Risk Reduction,BEHAVIORAL: Mindfulness-based coaching|BEHAVIORAL: Dietary cardiovascular risk reduction coaching,York University,Southlake Regional Health Centre,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2017-03-14,2019-12-31,"Southlake Regional Health Centre, Newmarket, Ontario, L3Y 2P9, Canada"
NCT01457222,"Cognition and Health in Adolescents, Mindfulness as Prevention of Stress.",https://clinicaltrials.gov/study/NCT01457222,UNKNOWN,NO,Stress|Complete Psychological Check Up|Sleep|Cognition - Other|Personality,BEHAVIORAL: Mindfulness intervention|BEHAVIORAL: Music relaxation,Region Skane,,ALL,"CHILD, ADULT",150,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: PREVENTION,2011-10,2012-06,"Centrum för Primärvårdsforskning, Lunds Universitet, Malmö, Sweden"
NCT00985400,Doctor-Recommended Home-Based Exercise Program or Relaxation Training in Improving Physical Function and Controlling Symptoms in Patients With Stage IV or Recurrent Colon Cancer That Cannot Be Removed By Surgery,https://clinicaltrials.gov/study/NCT00985400,UNKNOWN,NO,Colorectal Cancer,BEHAVIORAL: Exercise Program|BEHAVIORAL: Telephone-based intervention|OTHER: Counseling intervention|OTHER: Questionnaire administration|BEHAVIORAL: Relaxation Program,M.D. Anderson Cancer Center,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",154,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2010-11-05,2023-03-31,"University of Texas MD Anderson Cancer Center, Houston, Texas, 77030-4009, United States"
NCT05622604,The Effect of Religious Practices on Mental and Spiritual Health,https://clinicaltrials.gov/study/NCT05622604,COMPLETED,NO,Stress,BEHAVIORAL: pray.com app (autonomous use)|BEHAVIORAL: pray.com app (meditative prayer condition),Biola University,,ALL,"ADULT, OLDER_ADULT",314,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-11-30,2023-03-10,"Biola University, La Mirada, California, 90639, United States"
NCT05168735,Ketamine + Mindfulness for Depression,https://clinicaltrials.gov/study/NCT05168735,COMPLETED,YES,"Depression, Unipolar",DRUG: Intravenous Ketamine|BEHAVIORAL: Brief Mindfulness Exercises|BEHAVIORAL: Academic Exercises,Rebecca Price,,ALL,"ADULT, OLDER_ADULT",43,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-02-01,2023-09-01,"Western Psychiatric Institute and Clinic, Pittsburgh, Pennsylvania, 15213, United States"
NCT04284605,Effects Exercise Training in Patients With Pituitary Adenoma,https://clinicaltrials.gov/study/NCT04284605,COMPLETED,NO,Pituitary Adenoma,OTHER: Aerobic exercise combined with strength training|OTHER: Yoga,Hacettepe University,,ALL,"ADULT, OLDER_ADULT",10,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2020-05-15,2021-10-15,"Hacettepe University, Ankara, Çankaya, 06530, Turkey"
NCT03194438,Urban Zen Integrative Therapy for Persons With Pulmonary Hypertension,https://clinicaltrials.gov/study/NCT03194438,COMPLETED,YES,Pulmonary Hypertension|Chronic Disease,BEHAVIORAL: Urban Zen Integrative Therapy (UZIT),Ohio State University,,ALL,"ADULT, OLDER_ADULT",14,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-06-19,2018-06-05,"The Ohio State University Ross Heart Hospital, Columbus, Ohio, 43210, United States"
NCT04536935,Mobile Mental Health Apps for Suicide Prevention,https://clinicaltrials.gov/study/NCT04536935,COMPLETED,YES,Depression|Anxiety|Emotional Regulation,BEHAVIORAL: Mobile Mental Health App - 1|BEHAVIORAL: Mobile Mental Health App - 2|BEHAVIORAL: Mobile Mental Health App - 3|BEHAVIORAL: Mobile Mental Health App - 4,University of Washington,National Institute of Mental Health (NIMH),ALL,"ADULT, OLDER_ADULT",838,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-11-30,2021-06-20,"University of Washington, Seattle, Washington, 98195, United States"
NCT05336916,Effectiveness of Blended and Unguided Delivery of Mindfulness-based Cognitive Therapy for Cancer Patients,https://clinicaltrials.gov/study/NCT05336916,UNKNOWN,NO,Cancer,BEHAVIORAL: Buddy,Radboud University Medical Center,Dutch Cancer Society,ALL,"ADULT, OLDER_ADULT",254,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-01-20,2023-07,"Radboudumc, Nijmegen, Gelderland, 6525 GA, Netherlands"
NCT06656910,The Effect of the Self-compassion Development Program on Bullying and Victimization in Middle School Students,https://clinicaltrials.gov/study/NCT06656910,NOT_YET_RECRUITING,NO,Bullying|Bullying Victimisation,BEHAVIORAL: Self Compassion Group,Marmara University,,ALL,CHILD,102,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2025-02-28,2025-06-30,"Milli Eğitim Vakfı Middle School, Istanbul, 34696, Turkey"
NCT02753972,Mindful Eating and Living for Obese Women,https://clinicaltrials.gov/study/NCT02753972,TERMINATED,NO,Obesity,BEHAVIORAL: Mindful Eating and Living|BEHAVIORAL: Active Weight Loss Control,University of New Mexico,National Center for Research Resources (NCRR),FEMALE,"ADULT, OLDER_ADULT",36,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2006-08,2007-10,
NCT04584268,Longitudinal Mindfulness Intervention to Decrease Burnout in Medical Residents,https://clinicaltrials.gov/study/NCT04584268,COMPLETED,NO,Burnout,BEHAVIORAL: mindfulness|OTHER: standard medical education,Washington University School of Medicine,,ALL,"CHILD, ADULT, OLDER_ADULT",88,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-06-01,2020-07-20,"Washington University School of Medicine, Saint Louis, Missouri, 63110, United States"
NCT05872100,THE EFFECT OF MINDFULNESS-BASED PRACTICES GIVEN TO NURSING,https://clinicaltrials.gov/study/NCT05872100,ENROLLING_BY_INVITATION,NO,Nurse's Role,BEHAVIORAL: MINDFULNESS BASED APPLICATION,Tuğba Bilgehan,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE,2023-08-10,2023-08-30,"Tuğba Bilgehan, Çankaya, Ankara, 0060, Turkey"
NCT04038567,Optimizing a Mobile Mindfulness Intervention for ICU Survivors,https://clinicaltrials.gov/study/NCT04038567,COMPLETED,YES,Cardiorespiratory Failure,BEHAVIORAL: Mobile mindfulness-based training,Duke University,"University of Washington|University of Colorado, Denver|National Center for Complementary and Integrative Health (NCCIH)",ALL,"ADULT, OLDER_ADULT",247,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2019-08-15,2023-07-19,"University of Colorado - Denver, Aurora, Colorado, 80045, United States|Duke University Medical Center, Durham, North Carolina, 27710, United States|University of Washington, Seattle, Washington, 98195, United States"
NCT06595524,Development of the Online Mindfulness-based Intervention (MFU-Mindful Application) for Thai-university Students,https://clinicaltrials.gov/study/NCT06595524,COMPLETED,NO,Depression in Adolescence|Psychological Well-Being,BEHAVIORAL: online mindfulness-based intervention,Mae Fah Luang University,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2022-09-01,2024-08-27,"Mae Fah Luang University, Chiang Rai, Chiangrai, 57100, Thailand"
NCT00990977,Mindfulness and Cancer Mamma - Clinical Trial MBSR Among Women Operated for Breast Cancer,https://clinicaltrials.gov/study/NCT00990977,COMPLETED,NO,Breast Cancer,BEHAVIORAL: mindfulness based stress reduction (MBSR),Danish Cancer Society,University of Copenhagen|Herlev Hospital,FEMALE,"ADULT, OLDER_ADULT",336,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2008-03,2011-11,"Danish Cancer Sociaty Research Center, Suvivorship, Copenhagen, DK-2100, Denmark"
NCT03570853,Stress Management and Resiliency Training for Physicians,https://clinicaltrials.gov/study/NCT03570853,UNKNOWN,NO,"Burnout, Professional|Stress",BEHAVIORAL: SMART-3RP,Massachusetts General Hospital,,ALL,"ADULT, OLDER_ADULT",160,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2018-07-09,2021-06-30,"Brigham and Women's Hospital, Boston, Massachusetts, 02115, United States|Newton Wellesley Hospital, Newton, Massachusetts, 02462, United States"
NCT05595850,A Mindful Community for People With ALS and Their Primary Caregivers,https://clinicaltrials.gov/study/NCT05595850,RECRUITING,NO,Amyotrophic Lateral Sclerosis|Caregiver Burden,BEHAVIORAL: Mindfulness|BEHAVIORAL: Mindful Learning,Harvard University,Catholic University of the Sacred Heart,ALL,"ADULT, OLDER_ADULT",300,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: SUPPORTIVE_CARE",2023-10-12,2024-07-31,"Harvard University, Cambridge, Massachusetts, 02138, United States"
NCT01267045,Mindfulness-Based Stress Reduction for Gulf War Syndrome,https://clinicaltrials.gov/study/NCT01267045,COMPLETED,YES,Persian Gulf Syndrome,BEHAVIORAL: Mindfulness-based stress reduction,US Department of Veterans Affairs,,ALL,"ADULT, OLDER_ADULT",55,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2010-10,2014-04,"VA Puget Sound Health Care System Seattle Division, Seattle, WA, Seattle, Washington, 98108, United States"
NCT05826860,Storytelling and Mindfulness for Graduate Student Wellbeing,https://clinicaltrials.gov/study/NCT05826860,RECRUITING,NO,"Depression|Anxiety|Burnout, Student",BEHAVIORAL: Mindfulness Practice|BEHAVIORAL: Storytelling Workshop,"University of Wisconsin, Madison",,ALL,"ADULT, OLDER_ADULT",250,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2023-03-10,2027-05,"Wisconsin Institute for Discovery, Madison, Wisconsin, 53715, United States"
NCT06455345,Online Psychology Program for Chronic Pain After Surgery,https://clinicaltrials.gov/study/NCT06455345,NOT_YET_RECRUITING,NO,"Post-surgical Pain|Pain, Acute|Pain, Chronic|Post-Surgical Pain, Chronic",DEVICE: Self-Guided Online ACT Program|OTHER: Treatment As Usual,"University Health Network, Toronto",Academic Medical Organization of Southwestern Ontario|York University|Toronto General Hospital,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-06,2026-04,"University Health Network- Toronto General Hospital, Toronto, Ontario, M5G 2N2, Canada"
NCT06348082,Project Women's Insomnia Sleep Health Equity Study (WISHES),https://clinicaltrials.gov/study/NCT06348082,NOT_YET_RECRUITING,NO,Insomnia|Sleep Health|Cardiometabolic Health,BEHAVIORAL: Mindfulness-based therapy for insomnia (MBTI),Yale University,Department of Health and Human Services,FEMALE,"ADULT, OLDER_ADULT",340,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2025-09,2028-07,"Yale School of Nursing Biobehavioral Lab, West Haven, Connecticut, 06516, United States"
NCT06732453,Brain-Gut Yoga for Functional Dyspepsia and Gastroparesis (FD-GP),https://clinicaltrials.gov/study/NCT06732453,NOT_YET_RECRUITING,NO,Functional Dyspepsia|Gastroparesis,OTHER: Seated Yoga Skills Training in Functional Dyspepsia and Gastroparesis (FD-GP),Wake Forest University Health Sciences,,ALL,"ADULT, OLDER_ADULT",10,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2025-03,2026-01,"Atrium Health Gastroenterology and Hepatology Kenilworth, Charlotte, North Carolina, 28204, United States"
NCT02987582,A Feasibility Study of an Emotion-Focused Mindfulness Group,https://clinicaltrials.gov/study/NCT02987582,COMPLETED,NO,Depression|Anxiety,BEHAVIORAL: Emotion-focused mindfulness group,University of Toronto Practice Based Research Network,"Mount Sinai Hospital, Canada",ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2016-09,2017-12,"Mount Sinai Hospital, Canada, Toronto, Ontario, M5T 3L9, Canada"
NCT06064110,"Pictou County PEP: A 6-Month, Home-Based, Personal Empowerment Program for Adults With a Chronic Medical Condition Living in Pictou County",https://clinicaltrials.gov/study/NCT06064110,ACTIVE_NOT_RECRUITING,NO,Chronic Condition,BEHAVIORAL: Pictou County Person Empowerment Program,Nova Scotia Health Authority,Dalhousie University,ALL,"ADULT, OLDER_ADULT",185,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-11-24,2026-01,"QEII Health Sciences Centre, Halifax, Nova Scotia, Canada|Aberdeen Hospital, New Glasgow, Nova Scotia, Canada"
NCT02993887,Resourcefulness Training and Decentering on Self-Management in Caregivers of Technology Dependent Children,https://clinicaltrials.gov/study/NCT02993887,COMPLETED,NO,Caregiver|Mindfulness|Mechanical Ventilation Pressure High|Gastrostomy|Chronic Illness,BEHAVIORAL: Resourcefulness Training|BEHAVIORAL: Mindfulness,University Hospitals Cleveland Medical Center,Case Western Reserve University|The Cleveland Clinic,ALL,"ADULT, OLDER_ADULT",31,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2017-02-20,2019-03-30,"University Hospitals Cleveland Medical Center, Cleveland, Ohio, 44106-5065, United States"
NCT06641102,Healing Track Clinical Trial,https://clinicaltrials.gov/study/NCT06641102,RECRUITING,NO,Chronic Back Pain,OTHER: Self-Guided Program (Tier 1)|OTHER: Coach Assisted Program (Tier 3)|OTHER: Standard of Care (SOC),Icahn School of Medicine at Mount Sinai,Healing Track,ALL,"ADULT, OLDER_ADULT",180,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2025-01-06,2026-03-01,"Icahn School of Medicine at Mount Sinai - Abilities Research Center, New York, New York, 10029, United States"
NCT05133583,Effect of Laughter Yoga Therapy on Postpartum Depression,https://clinicaltrials.gov/study/NCT05133583,COMPLETED,NO,Postpartum Depression,OTHER: Laughter yoga,Adiyaman University Research Hospital,,FEMALE,ADULT,104,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2021-04-20,2021-09-10,"Didem Simsek Kucukkelepce, Adiyaman, 02100, Turkey"
NCT05634317,Supporting Caregivers of PWD and Identifying an Effective Intervention to Reduce Their Depressive Symptoms,https://clinicaltrials.gov/study/NCT05634317,RECRUITING,NO,Dementia,BEHAVIORAL: Smartphone delivered Behavioral activation|BEHAVIORAL: Smartphone delivered Mindfulness,The Hong Kong Polytechnic University,,ALL,"ADULT, OLDER_ADULT",136,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: SUPPORTIVE_CARE,2022-10-01,2025-09-01,"The Hong Kong Polytechnic Univeristy, Hong Kong, Hong Kong"
NCT04994873,Skills to Enhance Positivity in Suicidal Youth,https://clinicaltrials.gov/study/NCT04994873,RECRUITING,NO,"Suicide, Attempted",BEHAVIORAL: STEP|BEHAVIORAL: Enhanced TAU,Brown University,,ALL,"CHILD, ADULT",216,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-10-04,2026-09-01,"Children's Hospital, Boston, Massachusetts, 02115, United States|Butler Hospital, Providence, Rhode Island, 02906, United States|Bradley Hospital, Riverside, Rhode Island, 02903, United States"
NCT04957693,Effect of Vegan Diet and Lifestyle Changes on Indolent Lymphoma During Controlled Waiting Period,https://clinicaltrials.gov/study/NCT04957693,RECRUITING,NO,Indolent Lymphoma,BEHAVIORAL: vegan diet and lifestyle changes,Tel-Aviv Sourasky Medical Center,KaMaH - The Center for Health-Promoting Therapies,ALL,"ADULT, OLDER_ADULT",40,OTHER_GOV,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-07-05,2025-10-01,"Tel-Aviv Sourasky Medical Center, Tel Aviv, Israel"
NCT00826475,Randomized Trial to Evaluate the Effectiveness of a Mindfulness Based Intervention (MBSR) for Patients Suffering From Migraine,https://clinicaltrials.gov/study/NCT00826475,COMPLETED,NO,Migraine,BEHAVIORAL: Mindfulness Based Stress Reduction MBSR|BEHAVIORAL: Psychoeducation,University Hospital Freiburg,,ALL,"ADULT, OLDER_ADULT",62,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2009-01,2010-07,"University Medical Center Freiburg, Freiburg, 79106, Germany"
NCT02824250,Mindfulness and Migraine Research Study,https://clinicaltrials.gov/study/NCT02824250,COMPLETED,NO,Migraine|Chronic Pain,BEHAVIORAL: MBSR,California Pacific Medical Center Research Institute,Kaiser Permanente|Sutter Health|National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",66,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-03-09,2020-05-31,"Palo Alto Medical Foundation Research Institute, Palo Alto, California, 94301, United States"
NCT00120627,Mantram Repetition to Manage PTSD in Veterans,https://clinicaltrials.gov/study/NCT00120627,COMPLETED,YES,"Stress Disorders, Post Traumatic",BEHAVIORAL: Mantram Repetition Program (MRP) plus Usual Care|OTHER: Usual care consisting of medication and case management,US Department of Veterans Affairs,,ALL,"ADULT, OLDER_ADULT",146,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2005-11,2010-09,"VA San Diego Healthcare System, San Diego, CA, San Diego, California, 92161, United States"
NCT04106375,"Neural Effects of Wellness Classes in Women With Vulnerability to Depression (""The Women's Wellness Study"")",https://clinicaltrials.gov/study/NCT04106375,COMPLETED,NO,Recurrent Major Depression,BEHAVIORAL: Online mindfulness based cognitive therapy intervention,"University of Colorado, Boulder","Brain & Behavior Research Foundation|Mind and Life Institute, Hadley, Massachusetts|University of Arizona|University of Toronto|Children's Hospital Medical Center, Cincinnati",FEMALE,ADULT,50,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2016-03-05,2018-02-19,
NCT05941143,Effect of Mindfulness on EEG Brain Activity for Cognitive and Psychological Well-being in the Elderly,https://clinicaltrials.gov/study/NCT05941143,COMPLETED,NO,Healthy Aging,OTHER: mindfulness-based intervention,IRCCS Centro San Giovanni di Dio Fatebenefratelli,,ALL,"ADULT, OLDER_ADULT",77,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2019-09-11,2021-12-15,"IRCCS Centro San Giovanni di Dio Fatebenefratelli, Brescia, 25125, Italy"
NCT02164188,The Flourishing Project: Evaluation of the Effectiveness of a Well-being Program,https://clinicaltrials.gov/study/NCT02164188,COMPLETED,NO,Emotional Stress,BEHAVIORAL: Flourishing protocol,Hospital Israelita Albert Einstein,,FEMALE,ADULT,120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2014-04-03,2017-07-31,"Hospital Israelita Albert Einstein, Sao Paulo, 05652901, Brazil"
