NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT05708872,The Effect of Methods of Self-regulation of Mental State on Pain Perception in the Postoperative Period in Colon Cancer Patients,https://clinicaltrials.gov/study/NCT05708872,UNKNOWN,NO,"Colonic Neoplasms|Pain, Postoperative|Hypnotherapy",BEHAVIORAL: Autohypnosis|BEHAVIORAL: Relaxing music,Maria Sklodowska-Curie National Research Institute of Oncology,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-10-01,2024-12,"Maria Skłodowska-Curie National Research Institute of Oncology, Gliwice Branch, Gliwice, 44-102, Poland"
NCT06013748,Virtual Reality Therapy for Voice Hearing (VR-VOICES): a Randomized Controlled Trial,https://clinicaltrials.gov/study/NCT06013748,RECRUITING,NO,"Hallucinations, Verbal Auditory",BEHAVIORAL: VR-VOICES|OTHER: Treatment as usual,University Medical Center Groningen,ZonMw: The Netherlands Organisation for Health Research and Development,ALL,"CHILD, ADULT, OLDER_ADULT",112,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-10-31,2026-02-01,"GGZ Drenthe, Assen, Netherlands|University Medical Center Groningen, Groningen, 9712EW, Netherlands|Lentis, Groningen, Netherlands"
NCT02120183,Investigating the Effects of a Psycho-educational Support Group Therapy on Cancer Caregivers' Burden and Quality of Life,https://clinicaltrials.gov/study/NCT02120183,UNKNOWN,NO,The Effect of a Psycho-education Support Group Therapy,BEHAVIORAL: Psycho-educational support group therapy,"National University Hospital, Singapore","National University Cancer Institute, Singapore (NCIS)",ALL,ADULT,80,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2013-09,2014-09,"National University Cancer Institute, Singapore, Singapore, 119074, Singapore"
NCT03671681,Mindfulness Therapy for Chronic Migraine,https://clinicaltrials.gov/study/NCT03671681,COMPLETED,NO,Chronic Migraine|Medication Overuse Headache,BEHAVIORAL: Mindfulness|DRUG: Prophylactic,Fondazione I.R.C.C.S. Istituto Neurologico Carlo Besta,,ALL,"ADULT, OLDER_ADULT",177,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2018-11-05,2023-11-20,"Fondazione IRCCS Istituto Neurologico C. Besta, Neuroalgology Unit, Milano, 20133, Italy"
NCT05637736,Effects of an Immersive Virtual Reality Intervention,https://clinicaltrials.gov/study/NCT05637736,UNKNOWN,NO,Nurse's Role|COVID-19 Pandemic|Mental Stress,BEHAVIORAL: Mindfulness-based Stress Reduction by Therapeutic VR|BEHAVIORAL: Mindfulness-based Stress Reduction,Nanjing University of Traditional Chinese Medicine,,ALL,ADULT,81,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2022-03-01,2022-12-30,"Wu Ye, Nanjing, Jiangsu, 210029, China"
NCT03956875,Yoga for Aromatase Inhibitor-related Knee Pain Relief in Breast Cancer Patients,https://clinicaltrials.gov/study/NCT03956875,COMPLETED,NO,Breast Cancer|Aromatase Inhibitor|Yoga|Knee Pain,OTHER: yoga,China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2019-03-10,2019-09-05,"Ching-Liang Hsieh, Taichung, 404, Taiwan"
NCT00086762,Mindfulness Relaxation Compared With Relaxing Music and Standard Symptom Management Education in Treating Patients Who Are Undergoing Chemotherapy For Newly Diagnosed Solid Tumors,https://clinicaltrials.gov/study/NCT00086762,COMPLETED,NO,"Chemotherapy-induced Nausea and Vomiting|Unspecified Adult Solid Tumor, Protocol Specific|Breast Cancer|Gastrointestinal Cancer|Disease (or Disorder); Gynecological|Prostate Cancer",BEHAVIORAL: MR Therapy|BEHAVIORAL: Relaxing Music (RM) Therapy|BEHAVIORAL: Standard Symptom Management|BEHAVIORAL: Questionnaires,M.D. Anderson Cancer Center,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",474,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2004-06,2022-08-11,"CCOP - Wichita, Wichita, Kansas, 67214-3882, United States|CCOP - Michigan Cancer Research Consortium, Ann Arbor, Michigan, 48106, United States|CCOP - Grand Rapids, Grand Rapids, Michigan, 49503, United States|CCOP - Kalamazoo, Kalamazoo, Michigan, 49007-3731, United States|CCOP - Main Line Health, Wynnewood, Pennsylvania, 19096, United States|CCOP - Greenville, Greenville, South Carolina, 29615, United States|University of Texas M.D. Anderson CCOP Research Base, Houston, Texas, 77030-4009, United States|CCOP - Scott and White Hospital, Temple, Texas, 76508, United States|CCOP - Marshfield Clinic Research Foundation, Marshfield, Wisconsin, 54449, United States"
NCT04368676,Breath Regulation and Yogic Exercise An Online Therapy for Calm and Happiness During the COVID-19 Pandemic,https://clinicaltrials.gov/study/NCT04368676,TERMINATED,NO,Job Stress|Workplace Stress|Compassion Fatigue|Psychological Trauma|Healthcare Workers|Healthcare Providers,OTHER: Sudarshan Kriya Yoga (SKY)|OTHER: Health Enhancement Program,London Health Sciences Centre Research Institute and Lawson Research Institute of St. Joseph's,Art of Living Foundation,ALL,"ADULT, OLDER_ADULT",15,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2020-06-25,2022-04-09,"London Health Sciences Centre, London, Ontario, N6A 5W9, Canada"
NCT05526612,The Effects of Motor Imagery Training and Physical Practice on Upper Extremity Motor Function in Patients With Stroke,https://clinicaltrials.gov/study/NCT05526612,UNKNOWN,NO,Stroke,"OTHER: Group 1 Motor imagery and Bobath Therapeutic Approach (BTA+MI)|OTHER: Group 2 Motor imagery, Bobath Therapeutic Approach and Physical practice (BTA+MI+PP)",Biruni University,,ALL,"ADULT, OLDER_ADULT",32,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-07-13,2023-01,"Biruni University, Istanbul, 34010, Turkey"
NCT03925792,Lifestyle Medicine for Enhancing Psychological Wellness in Police Officers,https://clinicaltrials.gov/study/NCT03925792,COMPLETED,NO,Psychological Wellbeing,BEHAVIORAL: Lifestyle Medicine,Chinese University of Hong Kong,University of Melbourne|University of Western Sydney,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2019-06-01,2019-12-31,"The Chinese University of Hong Kong, Hong Kong, Hong Kong"
NCT03221439,Cognitive Functional Therapy for Chronic Low Back Pain,https://clinicaltrials.gov/study/NCT03221439,COMPLETED,NO,Low Back Pain|Back Pain|Pain|Signs and Symptoms|Neuromuscular Manifestations,BEHAVIORAL: Cognitive Functional Therapy|OTHER: Manual Therapy and Motor Control Exercise,Centro Universitário Augusto Motta,Rio de Janeiro State Research Supporting Foundation (FAPERJ),ALL,"ADULT, OLDER_ADULT",148,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-08-01,2020-04-12,"Centro Universitário Augusto Motta, Rio de Janeiro, 21.041-020, Brazil"
NCT03273114,Cognitive Functional Therapy (CFT) Compared With Core Training Exercise and Manual Therapy (CORE-MT) in Patients With Chronic Low Back Pain,https://clinicaltrials.gov/study/NCT03273114,COMPLETED,NO,Low Back Pain|Back Pain|Pain|Signs and Symptoms|Neuromuscular Manifestations,BEHAVIORAL: Cognitive Functional Therapy|OTHER: Core Training Exercise and Manual Therapy,Centro Universitário Augusto Motta,,ALL,"ADULT, OLDER_ADULT",148,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-09-06,2020-06-28,"Instituto da Coluna, Campinas, São Paulo, 13084-759, Brazil"
NCT02150681,Mindfulness-Based Cognitive Therapy for Perinatal Women With Mood Disorders,https://clinicaltrials.gov/study/NCT02150681,COMPLETED,NO,Major Depressive Disorder|Bipolar Disorder,BEHAVIORAL: Mindfulness-based cognitive therapy,"University of California, Los Angeles","University of Colorado, Boulder",FEMALE,"ADULT, OLDER_ADULT",39,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2012-10,2013-10,"University of California, Los Angeles, Los Angeles, California, 90024, United States|University of Colorado, Boulder, Colorado, 80309-0345, United States"
NCT02029989,Point-of-Care Testing (POCT) Detection and Management of Metabolic Syndrome in Patients With Mental Illness,https://clinicaltrials.gov/study/NCT02029989,COMPLETED,YES,Hyperlipidemia|Diabetes|Hypertension,DEVICE: Glucose and lipids|DEVICE: Glycosylated Hemoglobin A1c|DEVICE: Blood Pressure and Heart Rate|DEVICE: Body mass index|DEVICE: Waist and Hip circumference|BEHAVIORAL: Comprehensive Medication Management,University of Minnesota,Medica Foundation,ALL,ADULT,121,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SCREENING,2010-02,2012-02,"Human Development Center, Duluth, Minnesota, 55812, United States"
NCT03944850,Computerized Anxiety Sensitivity Treatment for Opioid Use Disorders,https://clinicaltrials.gov/study/NCT03944850,COMPLETED,NO,Opioid Use Disorder,BEHAVIORAL: Computerized Anxiety Sensitivity Treatment,Southeast Louisiana Veterans Health Care System,"South Central Mental Illness Research, Education & Clinical Center",ALL,"ADULT, OLDER_ADULT",32,FED,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-05-28,2020-01-31,"Southeast Louisiana Veterans Health Care System, New Orleans, Louisiana, 70119, United States"
NCT06107712,"Onlıne Yoga Compared to Face-To-Face Yoga on Dıaphragm Thıckness, Body Balance and Psychosocıal Status",https://clinicaltrials.gov/study/NCT06107712,COMPLETED,NO,Mind-Body Therapies|Yoga|Telerehabilitation,OTHER: Online yoga exercise|OTHER: Face-to-face yoga exercise,Marmara University,,FEMALE,ADULT,51,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2020-07-01,2024-04-03,"Bahar Özgül, Maltepe, Istanbul, Turkey"
NCT05637177,Preventive Intervention to Promote Healthy Ageing,https://clinicaltrials.gov/study/NCT05637177,RECRUITING,NO,Preventive Intervention,BEHAVIORAL: Anging Wisely|BEHAVIORAL: Music therapy|BEHAVIORAL: Reminiscence therapy|BEHAVIORAL: Cognitive training|BEHAVIORAL: Educational activities,University of Ostrava,,ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: SINGLE (PARTICIPANT)|Primary Purpose: PREVENTION,2022-01-01,2024-12-31,"University of Ostrava, Ostrava, Česká Republika, 70300, Czechia"
NCT02146235,Music Therapy in the Treatment of Chronic Obstructive Pulmonary Disease,https://clinicaltrials.gov/study/NCT02146235,COMPLETED,NO,Pulmonary Diseases,BEHAVIORAL: Psycho-Music Therapy,Beth Israel Medical Center,Johnson & Johnson,ALL,"ADULT, OLDER_ADULT",68,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2008-06,2012-12,"Mount Sinai Beth Israel, New York, New York, 10003, United States"
NCT05170386,Cognitive Training on Sleeping Disorders in Stroke,https://clinicaltrials.gov/study/NCT05170386,COMPLETED,NO,Stroke|Sleep Disorder,OTHER: Cognitive training Therapy|OTHER: instructive conventional treatment,October 6 University,,ALL,ADULT,40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2024-04-01,2024-09-30,"Lama S Mahmoud, Al Jīzah, Select State, Egypt"
NCT04350398,Rehabilitation Through Hippotherapy for the Management of Women After Primary Treatment of Breast Cancer,https://clinicaltrials.gov/study/NCT04350398,COMPLETED,NO,Breast Cancer Female|Side Effects|Psychological Distress|Physical Disability,OTHER: Hippotherapy|OTHER: Conventional therapy,Alliance Equiphoria,"Institut Equiphoria - La Canourgue, France|Montpellier Institut du Sein - Montpellier, France|Clinique Clementville - Montpellier, France|Klésia Languedoc Service de l'Action Sociale - France|Fondation Crédit Agricole Solidarité et Développement - France|Crédit Agricole du Languedoc - France",FEMALE,"ADULT, OLDER_ADULT",83,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE,2017-04-20,2022-08-30,"Institut Equiphoria, La Canourgue, 48500, France"
NCT05689697,Induced Physiological Ketosis in Asthenia and\or Decreased Tolerance to Physical and\or Mental Exertion,https://clinicaltrials.gov/study/NCT05689697,UNKNOWN,NO,Patient Activation,DIETARY_SUPPLEMENT: PanTrek,Ketonic Pharm LLC,,ALL,"ADULT, OLDER_ADULT",88,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2023-01-09,2023-08-15,"Laboratory of psychopharmacology Research center of mental health, Moscow, 115522, Russian Federation"
NCT03809195,Clinical Hypnosis in Pediatric Crohn's Disease,https://clinicaltrials.gov/study/NCT03809195,COMPLETED,NO,Pediatric Crohns Disease,BEHAVIORAL: Clinical Hypnosis,Vanderbilt University Medical Center,,ALL,"CHILD, ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-02-14,2020-05-01,"Vanderbilt University Medical Center, Nashville, Tennessee, 37232, United States"
NCT03933189,Physical Therapy to Treat Chronic Pain in Survivors of Trauma,https://clinicaltrials.gov/study/NCT03933189,COMPLETED,NO,Chronic Pain|Disability Physical,OTHER: Physical Therapy,University of Vermont,,ALL,"ADULT, OLDER_ADULT",98,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2019-06-18,2021-07-30,"Dee Physical Therapy, South Burlington, Vermont, 05403, United States"
NCT03139266,Project UPLIFT to Reduce Anxiety and Depression in CF Patients,https://clinicaltrials.gov/study/NCT03139266,COMPLETED,NO,Cystic Fibrosis|Anxiety|Depression,BEHAVIORAL: UPLIFT|BEHAVIORAL: Treatment as usual,Virginia Commonwealth University,"University of Michigan|Boston Children's Hospital|University at Buffalo|Emory University|Children's Hospital Medical Center, Cincinnati|Johns Hopkins University|Cystic Fibrosis Foundation",ALL,"CHILD, ADULT, OLDER_ADULT",85,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2015-04-07,2022-08-02,"Virginia Commonwealth University, Richmond, Virginia, 23298, United States"
NCT04795154,Prenatal Yoga as Complementary Therapy of Preeclampsia,https://clinicaltrials.gov/study/NCT04795154,COMPLETED,NO,Pre-Eclampsia,OTHER: Yoga excercise,Indonesia University,,FEMALE,ADULT,24,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-09-02,2020-12-22,"Poltekkes Palembang Kemenkes RI, Palembang, South Of Sumatera, 30163, Indonesia"
NCT02356796,Chronic Pelvic Pain in Women - Conservative Group Treatment Compared to Standard Conservative Treatment.,https://clinicaltrials.gov/study/NCT02356796,COMPLETED,NO,Pelvis Pain Chronic,OTHER: Multidisciplinary group treatment|OTHER: Standard physiotherapy treatment,University Hospital of North Norway,The Royal Norwegian Ministry of Health|Norwegian Fund for Postgraduate Training in Physiotherapy|University of Tromso,FEMALE,"ADULT, OLDER_ADULT",62,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2015-02,2018-01,"University Hospital of North Norway, Tromso, Troms, 9038, Norway"
NCT04099992,Mindfulness in Chronic Kidney Disease,https://clinicaltrials.gov/study/NCT04099992,RECRUITING,NO,Chronic Kidney Diseases,BEHAVIORAL: Mindfulness-based stress reduction (MBSR)|BEHAVIORAL: Health enhancement program (HEP)|DEVICE: Transcutaneous Vagus Nerve Stimulation (tVNS)|DEVICE: Sham-transcutaneous Vagus Nerve Stimulation (tVNS),Emory University,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",150,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-09-20,2025-08,"Atlanta VA Medical Center, Atlanta, Georgia, 30322, United States"
NCT06060860,Comparing Cognitive-Behavioral Therapy Versus Mindfulness-Based Therapy for Autistic Adults,https://clinicaltrials.gov/study/NCT06060860,RECRUITING,NO,Autism Spectrum Disorder|Depression|Anxiety,BEHAVIORAL: Cognitive-Behavioral Therapy (CBT)|BEHAVIORAL: Mindfulness-Based Cognitive Therapy (MBCT),"University of North Carolina, Chapel Hill",University of Virginia|Augusta University|Patient-Centered Outcomes Research Institute,ALL,"ADULT, OLDER_ADULT",300,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2024-01-17,2026-01-01,"University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, 27510, United States|University of Virginia, Charlottesville, Virginia, 22903, United States"
NCT04106375,"Neural Effects of Wellness Classes in Women With Vulnerability to Depression (""The Women's Wellness Study"")",https://clinicaltrials.gov/study/NCT04106375,COMPLETED,NO,Recurrent Major Depression,BEHAVIORAL: Online mindfulness based cognitive therapy intervention,"University of Colorado, Boulder","Brain & Behavior Research Foundation|Mind and Life Institute, Hadley, Massachusetts|University of Arizona|University of Toronto|Children's Hospital Medical Center, Cincinnati",FEMALE,ADULT,50,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2016-03-05,2018-02-19,
NCT02667782,Feasibility Study on the Use of Mindfulness-based Intervention for Family Carers of People With Dementia,https://clinicaltrials.gov/study/NCT02667782,COMPLETED,NO,"Anxiety|Depression|Dependency Burden|Stress, Psychological",BEHAVIORAL: Mindfulness-Based Stress Reduction (MBSR)|BEHAVIORAL: Mindfulness-Based Cognitive Therapy (MBCT),The Hong Kong Polytechnic University,Griffith University,ALL,"ADULT, OLDER_ADULT",53,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2016-02-18,2017-09-30,"School of Nursing, The Hong Kong Polytechnic University, Hong Kong, Hong Kong|Community care centres, Kowloon, Hong Kong"
NCT06600685,Functionally Oriented Music Therapy (FMT) In The Treatment Of Long Term Pain,https://clinicaltrials.gov/study/NCT06600685,ENROLLING_BY_INVITATION,NO,Long Term Musculoskeletal Pain,OTHER: Functionally oriented music therapy (FMT),Mälardalen University,,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2024-09-30,2025-06-30,"FMT centrum, Eskilstuna, 633 42, Sweden"
NCT05702723,Building Resiliency Among Caregivers of Curvivors and Metavivors,https://clinicaltrials.gov/study/NCT05702723,COMPLETED,NO,"Stress|Cancer Diagnosis|Distress, Emotional",BEHAVIORAL: Smart-3RP|BEHAVIORAL: Enhanced Usual Care,Massachusetts General Hospital,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",94,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2023-06-10,2025-01-01,"Massachusetts General Hospital Cancer Center, Boston, Massachusetts, 02215, United States"
NCT00503191,NeuroModulation Technique Treatment of Autism,https://clinicaltrials.gov/study/NCT00503191,COMPLETED,NO,Autism|Neurodevelopmental Disorder,BEHAVIORAL: NeuroModulation Technique,NeuroModulation Technique Research Institute,,ALL,CHILD,18,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2007-07,2009-02,"Robert H. Weiner, Ph.D., Dallas, Texas, 75231, United States"
NCT06541886,Comparative Efficacy of Standard vs. Adapted CBT-I for Adolescents With Insomnia : The DREAM-IT Study,https://clinicaltrials.gov/study/NCT06541886,NOT_YET_RECRUITING,NO,Insomnia,BEHAVIORAL: Cognitive Behavioral Therapy for Insomnia (CBT-I),Indiana University,American Academy of Sleep Medicine|Nyxeos Consulting,ALL,"CHILD, ADULT",42,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2024-09,2025-12,
NCT02187419,Hypnosis to Improve Sleep In Menopause,https://clinicaltrials.gov/study/NCT02187419,COMPLETED,NO,Sleep,OTHER: Hypnosis,Baylor University,,FEMALE,"ADULT, OLDER_ADULT",84,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2014-12-01,2017-02-24,"Mind-Body Medicine Research Lab-Baylor University, Waco, Texas, 76798, United States"
NCT05659472,The Effect of Combination Mindfulness Spiritual-Based Cognitive Therapy Plus Hypnosis in HIV Patients With Depression,https://clinicaltrials.gov/study/NCT05659472,COMPLETED,NO,Depression,BEHAVIORAL: Combination mindfulness spiritual-based cognitive therapy plus hypnosis|BEHAVIORAL: Mindfulness-based cognitive therapy,Health Technology Institute of Cendekia Utama Kudus,,ALL,ADULT,62,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-12-12,2021-04-10,"Eny Pujiati, Kudus, Middle Java, 59372, Indonesia"
NCT06190964,Integrative Medicine for Hospital Workers Exposed to War,https://clinicaltrials.gov/study/NCT06190964,RECRUITING,NO,Anxiety,OTHER: Integrative medicine,Bnai Zion Medical Center,,ALL,"ADULT, OLDER_ADULT",500,OTHER_GOV,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-10-21,2024-12-31,"Bnai Zion Medical Center, Haifa, 3339419, Israel"
NCT04944680,Dual Channel Rehabilitation Technology Promotes Rapid Recovery of Upper Limbs After Stroke,https://clinicaltrials.gov/study/NCT04944680,UNKNOWN,NO,"Stroke|Upper Extremity Dysfunction|Transcranial Direct Current Stimulation|Image, Body",BEHAVIORAL: Transcranial Direct Current Stimulation therapy|BEHAVIORAL: Motor imagery therapy|BEHAVIORAL: Transcranial Direct Current Stimulation and motor imagery therapy,"Fu Xing Hospital, Capital Medical University",,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-06-09,2024-06,"Fu Xing Hospital, Capital Medical University, Beijing, Beijing, 100000, China"
NCT06471959,Psychedelic-assisted Group Program for First Responders,https://clinicaltrials.gov/study/NCT06471959,RECRUITING,NO,"Psilocybin|Psychotherapy, Group",DRUG: Psilocybin,Empower Research Inc,"Empower Psychedelics|Centre for Neurology Studies, Canada|Mitacs",ALL,"ADULT, OLDER_ADULT",32,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2025-01-01,2025-09-01,"Centre for Neurology Studies, Surrey, British Columbia, V3V 0C6, Canada"
NCT05903352,Customized Antibiotic Treatment Duration Among Hospitalized Patients With Moderately Severe Community-Acquired Pneumonia,https://clinicaltrials.gov/study/NCT05903352,RECRUITING,NO,Community-Acquired Pneumonia,OTHER: Stop antibiotic|DRUG: Continue the antimicrobial treatment,Assistance Publique - Hôpitaux de Paris,,ALL,"ADULT, OLDER_ADULT",328,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2024-02-05,2027-05,"Infectious diseases department, Raymond-Poincaré Hospital - APHP, Garches, 92380, France"
NCT01821950,Evaluation of Yoga for Substance Use Risk Factors in a School Setting,https://clinicaltrials.gov/study/NCT01821950,COMPLETED,NO,Adolescent Development,BEHAVIORAL: Yoga during physical education,Brigham and Women's Hospital,National Institute on Drug Abuse (NIDA)|Kripalu Center for Yoga and Health|Boston University,ALL,CHILD,211,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2013-09,2015-04,"Boston Latin School, Boston, Massachusetts, 02115, United States"
NCT06398210,Investigation of the Effectiveness of Cognitive Exercise Therapy Approach in Patients With Primary Sjögren's Syndrome,https://clinicaltrials.gov/study/NCT06398210,RECRUITING,NO,Primer Sjogren's Syndrome,OTHER: Cognitive Exercise Therapy Approach (BETY),Kahramanmaras Sutcu Imam University,,ALL,"ADULT, OLDER_ADULT",54,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2024-05-13,2025-07-30,"Nazli Elif Nacar, Kahramanmaraş, 46000, Turkey"
NCT04430335,Telephone-Based Intervention to Treat Depression and Anxiety in Hispanic Cancer Survivors,https://clinicaltrials.gov/study/NCT04430335,COMPLETED,YES,"Survivorship|Cancer|Depression, Anxiety",BEHAVIORAL: Telephone interview|BEHAVIORAL: Cognitive Behavioral Therapy,Wake Forest University Health Sciences,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",8,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-01-04,2022-02-01,"Wake Forest Baptist Comprehensive Cancer Center, Winston-Salem, North Carolina, 27157, United States"
