NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT05109104,Clinical Study to Evaluate the Sun Protection Factor (SPF) of Three Sunscreen Products,https://clinicaltrials.gov/study/NCT05109104,COMPLETED,YES,Sunscreening Agents,DRUG: CAP UnScented|DRUG: CAP Herbal Mint|DRUG: CAP Mountain Berry|DRUG: SPF Standard Sunscreen,HALEON,,ALL,"ADULT, OLDER_ADULT",13,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-11-08,2021-12-15,"GSK Investigational Site, Winston-Salem, North Carolina, 27101, United States"
NCT01701804,The Effectiveness of Non-surgical Integrative Package on Failed Back Surgery Syndrome,https://clinicaltrials.gov/study/NCT01701804,COMPLETED,NO,Failed Back Surgery Syndrome,DRUG: Chuna herbal medicine|PROCEDURE: Chuna manual therapy|PROCEDURE: Acupuncture|PROCEDURE: Bee-venom pharmacoacupuncture,Jaseng Hospital of Korean Medicine,,ALL,"ADULT, OLDER_ADULT",120,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2011-09,2014-09,"Jaseng Hospital of Oriental Medicine, Bucheon, Gyeonggi Province, 420-814, Korea, Republic of|Jaseng Hospital of Oriental Medicine, Seoul, 135-896, Korea, Republic of"
NCT06244277,Chinese Medicine Treatment of Adolescent Sleep Disorders and Sleeping Pills Withdrawal,https://clinicaltrials.gov/study/NCT06244277,RECRUITING,NO,Traditional Chinese Medicine|Sleep Disorder,DRUG: Suanzaoren Decoction and Huanglian Wendan Decoction|DRUG: Zolpidem,The First Affiliated Hospital with Nanjing Medical University,,ALL,"CHILD, ADULT",106,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-12-22,2025-12-31,"The First Affiliated Hospital of Nanjing Medical University, Nanjing, Jiangsu, 224000, China"
NCT03858556,Effect of Chuna Manipulation Therapy on Gait in Patients With Lumbar Disc Herniation,https://clinicaltrials.gov/study/NCT03858556,WITHDRAWN,NO,Lumbar Disc Herniation|Gait Analysis|Manual Therapy,PROCEDURE: Chuna manipulation|DRUG: Herbal medicine|PROCEDURE: Bee venom pharmacopuncture|PROCEDURE: Pharmacopuncture|PROCEDURE: Acupuncture|PROCEDURE: Electroacupuncture|PROCEDURE: Cupping|OTHER: Other intervention(s),Jaseng Medical Foundation,,ALL,ADULT,0,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2019-02-27,2019-02-27,
NCT00079794,Iscar for Supplemental Care in Stage IV Lung Cancer,https://clinicaltrials.gov/study/NCT00079794,COMPLETED,NO,Lung Cancer,DRUG: Iscar|DRUG: mistletoe,National Center for Complementary and Integrative Health (NCCIH),,ALL,"ADULT, OLDER_ADULT",36,NIH,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2001-09,2004-02,"Thomas Jefferson University, Philadelphia, Pennsylvania, 19107, United States"
NCT06584786,Therapeutic Effects of Jing Si Herbal Tea for COPD,https://clinicaltrials.gov/study/NCT06584786,RECRUITING,NO,Airway Disease,COMBINATION_PRODUCT: Jing Si herbal tea (JSHT)|OTHER: Placebo,"Taipei Tzu Chi Hospital, Buddhist Tzu Chi Medical Foundation",,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2022-01-01,2024-12-31,"Taipei Tzu Chi Hospital, New Taipei City, Xindan, 23142, Taiwan"
NCT06636760,Efficacy and Immunomodulator Impact of Herbal Combination on COVID-19 Patients Recovery,https://clinicaltrials.gov/study/NCT06636760,COMPLETED,NO,COVID 19,OTHER: Placebo|DIETARY_SUPPLEMENT: herbal compound,Indonesia University,,ALL,ADULT,66,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-08-27,2022-03-28,"The National Emergency Hospital for COVID-19, Wisma Atlet, Jakarta, DKI Jakarta, 14360, Indonesia"
NCT05563064,Effect of Herbal Formulation on Thrombocytes Count,https://clinicaltrials.gov/study/NCT05563064,UNKNOWN,NO,Thrombocytopenia,DRUG: Karika Syrup,Shifa Ul Mulk Memorial Hospital,,ALL,"CHILD, ADULT",72,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-01-01,2023-01-01,"Pakistan, Karachi, Sindh, Pakistan"
NCT06331351,Effect of Jing Si Herbal Tea Liquid Packets on Chronic Pharyngolaryngitis,https://clinicaltrials.gov/study/NCT06331351,RECRUITING,NO,Chronic Pharyngitis,OTHER: control group|OTHER: Jing Si herbal tea liquid packets,Dalin Tzu Chi General Hospital,,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: OTHER",2024-02-22,2025-12-31,"Dalin Tzu Chi Hospital, Buddhist Tzu Chi Medical Foundation, Chiayi City, 66247, Taiwan"
NCT05122702,An Innovative Chinese Herbal Formula for Macular Edema,https://clinicaltrials.gov/study/NCT05122702,UNKNOWN,NO,Macula Edema,DRUG: modified Shenling Baizhu San|OTHER: Placebo,Chinese University of Hong Kong,,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-07-12,2025-01-01,"The Chinese University of Hong Kong, Shatin, Hong Kong"
NCT04392141,Colchicine Plus Phenolic Monoterpenes to Treat COVID-19,https://clinicaltrials.gov/study/NCT04392141,COMPLETED,YES,COVID-19,DRUG: Standard Treatment|DRUG: Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Kermanshah University of Medical Sciences,,ALL,"CHILD, ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-04-01,2020-11-01,"Medical Biology Research Center, Kermanshah University of Medical Sciences, Kermanshah, Iran, Kermanshah, 083, Iran, Islamic Republic of"
NCT02878018,Cohort Study on Traditional Chinese Medicine Diagnosis and Treatment of Children With Henoch-Schonlein Purpura Nephritis,https://clinicaltrials.gov/study/NCT02878018,UNKNOWN,NO,Henoch-Schonlein Purpura Nephritis,DRUG: Qi-Ji Shen-Kang formula; Zhu-Bai formula; Yu-Shen formula|DRUG: angiotensin-converting enzyme (ACE) inhibitor; adrenergic receptor binder (ARB); adrenal cortical hormone; Tripterygium wilfordii polyglycosidium; immunosuppressant,Liaoning University of Traditional Chinese Medicine,First Hospital of China Medical University|Shengjing Hospital,ALL,"CHILD, ADULT",600,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2016-09,2020-05,"Zhang Jun, Shenyang, Liaoning, 110032, China"
NCT02462993,Local Drug Delivery of Aloe Vera Gel in Chronic Periodontitis,https://clinicaltrials.gov/study/NCT02462993,COMPLETED,NO,Periodontitis,DRUG: Aloe Vera,Dr. D. Y. Patil Dental College & Hospital,,ALL,ADULT,12,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2014-02,2015-05,
NCT04403529,Evaluating the Clinical Value of Traditional Chinese Medicine in the Adjuvant Therapy of Triple-negative Breast Cancer,https://clinicaltrials.gov/study/NCT04403529,UNKNOWN,NO,Triple Negative Breast Cancer,DRUG: Traditional Chinese Medicine Formulation|DRUG: Placebo Formulation,Fudan University,,FEMALE,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-05-25,2024-05-31,"Fudan University Shanghai Cancer Hospital, Shanghai, Shanghai, 200032, China"
NCT00169299,Herbal Alternatives for Menopause Symptoms (HALT Study),https://clinicaltrials.gov/study/NCT00169299,UNKNOWN,NO,Vasomotor Symptoms Associated With Menopause,DRUG: Black cohosh|DRUG: Multibotanical preparation|DRUG: Multibotanical preparation + dietary soy counseling|DRUG: Conjugated equine estrogen +/- medroxyprogesterone acetate,Kaiser Permanente,National Institute on Aging (NIA)|National Center for Complementary and Integrative Health (NCCIH),FEMALE,ADULT,351,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE|Primary Purpose: TREATMENT,2001-06,2004-09,"Group Health Cooperative, Center for Health Studies, Seattle, Washington, 98101-1448, United States"
NCT00006395,Drug Interaction Study of Tegretol (Carbamazepine) and St. John's Wort in Normal Volunteers,https://clinicaltrials.gov/study/NCT00006395,COMPLETED,NO,Healthy,DRUG: St. John's Wort,National Institutes of Health Clinical Center (CC),,ALL,"CHILD, ADULT, OLDER_ADULT",12,NIH,INTERVENTIONAL,Allocation: |Intervention Model: |Masking: |Primary Purpose: TREATMENT,2000-10,2001-04,"Warren G. Magnuson Clinical Center (CC), Bethesda, Maryland, 20892, United States"
NCT02069665,Effectiveness Study of Integrative Treatment for Pediatric Pneumonia,https://clinicaltrials.gov/study/NCT02069665,COMPLETED,NO,Pneumonia,OTHER: Fuxiong San|DRUG: Xiyanping injection|DRUG: Ribavirin Injection|DRUG: Xiaoer Qingfei Heji (mixture)|DRUG: Zhi Ke San|DRUG: Hua Tan San|DRUG: Guaifenesin Syrup|DRUG: Ibuprofen Suspension|DRUG: salbutamol,Liaoning University of Traditional Chinese Medicine,Beijing University of Chinese Medicine,ALL,CHILD,451,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2011-12,2013-08,"Affiliated Children's Hospital of Capital University of Medical Sciences, Beijing, Beijing, 100045, China|Guangzhou Children's Hospital, Guangzhou, Guangdong, 510120, China|Affiliated Children's Hospital of Dalian Medical University, Dalian, Liaoning, 116044, China|Affiliated Hospital of Liaoning University of TCM, Shenyang, Liaoning, 110032, China|Affiliated Hospital of Shandong University of TCM, Ji'nan, Shandong, 250011, China|Affiliated Longhua Hospital of Shanghai University of TCM, Shanghai, Shanghai, 200032, China"
NCT04606121,The Benefit of Enhanced Day Care of Traditional Chinese Medicine: A Retrospective Study of Medical Records,https://clinicaltrials.gov/study/NCT04606121,COMPLETED,NO,Chemotherapy-Induced Change,"COMBINATION_PRODUCT: enhanced day care of TCM include acupuncture, massage, tai ji quan, TCM herbal medicine",Taipei City Hospital,,ALL,"ADULT, OLDER_ADULT",401,OTHER_GOV,OBSERVATIONAL,Observational Model: |Time Perspective: p,2020-06-11,2020-06-11,"Taipei city hospital, Taipei, 10845, Taiwan"
NCT05124899,Clinical Study to Evaluate the 80-Minute Water Resistant Sun Protection Factor (SPF) of Sunscreen Products,https://clinicaltrials.gov/study/NCT05124899,COMPLETED,YES,Sunscreening Agents,DRUG: CAP UnScented|DRUG: CAP Herbal Mint|DRUG: CAP Mountain Berry|DRUG: SPF Standard Sunscreen,HALEON,,ALL,"ADULT, OLDER_ADULT",15,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-11-16,2021-12-18,"GSK Investigational Site, Winston-Salem, North Carolina, 27101, United States"
NCT06393413,To Explore the Therapeutic Potential of Jiedu Yizhi Formula for Alzheimer 's Disease,https://clinicaltrials.gov/study/NCT06393413,COMPLETED,NO,Ensure the Legality and Compliance of the Testing Process,DRUG: Jiedu Yizhi Formula|DRUG: Donepezil Hydrochloride Tablets,Changchun University of Chinese Medicine,,ALL,"ADULT, OLDER_ADULT",62,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-12-01,2024-04-01,"Changchun University of Traditional Chinese Medicine, Changchun, Jilin, 130117, China"
NCT02651454,"A Pilot Study Exploring the Efficacy and Safety of Herbal Medicine on Korean Obese Women With Metabolic Syndrome Risk Factors - Double Blinded, Randomized, Multicenter, Placebo Controlled Clinical Trial -",https://clinicaltrials.gov/study/NCT02651454,COMPLETED,NO,Metabolic Syndrome|Obesity,DRUG: Daesiho-tang|DRUG: Chowiseungcheng-tang|DRUG: Placebo,Gachon University Gil Oriental Medical Hospital,"Sangji University Oriental Medical Hospital, Korea|DongGuk University",FEMALE,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-12-31,2020-12-02,"Gachon University Gil Oriental Medical Hospital, Incheon, Korea, Republic of"
NCT01636154,Clinical Application and Basic Study of Medicinal Fractions-based Herbal Combinations,https://clinicaltrials.gov/study/NCT01636154,COMPLETED,NO,Ischemic Stroke,DRUG: Ixeris of sonchifolia Hance|DRUG: Panax notoginseng saponins|DRUG: Ixeris of sonchifolia Hance combined with Panax notoginseng saponins,Yunling Zhang,Shandong University of Traditional Chinese Medicine|Huairou Hospital of Traditional Chinese Medicine,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: TREATMENT,2012-01,2016-08,"Department of Neurology,Dongfang Hospital,Beijing University of Chinese Medicine, Beijing, Beijing, 100078, China|Department of Neurology,Huairou Hospital of Traditional Chinese Medicine, Beijing, Beijing, 101400, China|Department of Neurology,Affiliated Hospital of Shandong University of Traditional Chinese Medicine, Jinan, Shandong, 250011, China"
NCT01130181,VITdAL@ICU - Correction of Vitamin D Deficiency in Critically Ill Patients,https://clinicaltrials.gov/study/NCT01130181,COMPLETED,NO,Critical Illness|Vitamin D Deficiency,DRUG: Cholecalciferol|DRUG: Placebo,"Harald Dobnig, MD",,ALL,"ADULT, OLDER_ADULT",480,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2010-05,2012-09,"Medical University of Graz, Graz, 8036, Austria"
NCT05517993,Effect of Gui-Lu-Er-Xian-Jiao-Wan on Intradialytic Hypotension,https://clinicaltrials.gov/study/NCT05517993,UNKNOWN,NO,Intradialytic Hypotension,DRUG: Gui-Lu-Er-Xian-Jiao-Wan,Chang Gung Memorial Hospital,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-09-01,2024-12-31,"Kaohsiung Chang Gung Memorial Hospital, Kaohsiung, 833, Taiwan"
NCT02981225,Management Strategy for Mild to Moderate Major Depression: Combination of Rhodiola and Saffron Extracts.,https://clinicaltrials.gov/study/NCT02981225,COMPLETED,NO,Mild to Moderate Depression,DIETARY_SUPPLEMENT: Phytostandard® Rhodiola-Saffron,PiLeJe,,ALL,"ADULT, OLDER_ADULT",59,INDUSTRY,OBSERVATIONAL,Observational Model: |Time Perspective: p,2016-11-08,2017-05-31,"Pileje, Paris, 75015, France"
NCT05452577,Treatment of Chronic Insomnia According to Yin Yang Theory and Its Correlation With Circadian Rhythm,https://clinicaltrials.gov/study/NCT05452577,COMPLETED,NO,Chronic Insomnia|Circadian Rhythm|Traditional Chinese Medicine,DRUG: Suanzaoren Decoction and Huanglian Wendan Decoction|DRUG: Estazolam 1Mg Tab,The First Affiliated Hospital with Nanjing Medical University,,ALL,"ADULT, OLDER_ADULT",187,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-01-22,2023-05-30,"The First Affiliated Hospital of Nanjing Medical University, Nanjing, Jiangsu, 224000, China"
NCT01852331,Peony-Glycyrrhiza Decoction (PGD) for Antipsychotic-induced Hyperprolactinemia in Patients With Schizophrenia,https://clinicaltrials.gov/study/NCT01852331,COMPLETED,NO,Schizophrenia|Schizophrenic Disorder|Hyperprolactinemia|Hyperprolactinaemia,DRUG: PGD granules|DRUG: Placebo,The University of Hong Kong,"Kowloon Hospital, Hong Kong|Queen Mary Hospital, Hong Kong|Capital Medical University|Xijing Hospital",FEMALE,ADULT,103,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2013-01,2014-11,"Xijing Hospital, Xian, Shanxi, 710032, China|Beijing Anding Hospital, Beijing, 100088, China|Department of Psychiatry, Queen Mary Hospital, Hong Kong, China|Department of Psychiatry, Kowloon Hospital, Kowloon, China"
NCT05578638,Comparing Aloe Vera Gel and Rosemary Oil in Pressure Injury Prevention,https://clinicaltrials.gov/study/NCT05578638,RECRUITING,NO,Pressure Injury,COMBINATION_PRODUCT: Aloe Vera rosemary tropical application|COMBINATION_PRODUCT: aloevera tropical application|COMBINATION_PRODUCT: rosemary tropicalapplication,Mansoura University,,ALL,ADULT,128,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2022-11-01,2024-12,"Faculty of Nursing Mansoura University, Mansoura, Egypt"
NCT03911921,RSYR for Fatigue Reduction in Cancer Survivors,https://clinicaltrials.gov/study/NCT03911921,COMPLETED,NO,Cancer-related Problem/Condition,DRUG: RSYRT decoction|DRUG: Astragalus membranaceus,Peking University Cancer Hospital & Institute,,ALL,"ADULT, OLDER_ADULT",92,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2015-06-01,2019-02-01,
NCT04059367,Research Study to Investigate How a Study Medicine (NNC9204- 1177) Affects Blood Levels of Other Medicines in Healthy People,https://clinicaltrials.gov/study/NCT04059367,COMPLETED,NO,Healthy Volunteers|Overweight|Obesity,DRUG: NNC9204-1177|DRUG: Cocktail of 5 already approved drugs,Novo Nordisk A/S,,ALL,ADULT,45,INDUSTRY,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2019-08-15,2020-01-02,"Novo Nordisk Investigational Site, San Antonio, Texas, 78209, United States"
NCT04419584,Evaluate the Efficacy of Using Modified Qing-Ying Decoction in Atopic Dermatitis Children,https://clinicaltrials.gov/study/NCT04419584,UNKNOWN,NO,Atopic Dermatitis,DRUG: Modified Qing-Ying Decoction|DRUG: Identical looking placebo,Chinese University of Hong Kong,,ALL,CHILD,64,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-09-10,2023-05,"The Chinese University of Hong Kong, Hong Kong, Hong Kong"
NCT06171724,Ashwagandha Pharmacokinetics Study in Older Adults,https://clinicaltrials.gov/study/NCT06171724,RECRUITING,NO,Healthy|Aging,DIETARY_SUPPLEMENT: Shoden,Oregon Health and Science University,National Center for Advancing Translational Sciences (NCATS),ALL,OLDER_ADULT,14,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (PARTICIPANT)|Primary Purpose: BASIC_SCIENCE,2024-04-08,2025-08-31,"Oregon Health & Science University, Portland, Oregon, 97239, United States"
NCT05960526,"Nasal Irrigation With Combination of 0.9% NaCl and Binahong Extract (Anredera Cordifolia) 2,5% In Allergic Rhinitis",https://clinicaltrials.gov/study/NCT05960526,ENROLLING_BY_INVITATION,NO,Allergic Rhinitis|Allergic Rhinitis Due to House Dust Mite,DRUG: extract Binahong|DRUG: Isotonic saline nasal irrigation,Gadjah Mada University,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2023-05-06,2024-12-10,"RS PKU Muhammadiyah, Yogyakarta, DIY, 55294, Indonesia"
NCT00800098,"Effects of an Herbal Topical Cream on Osteoarthritis Symptoms, Biomarkers, and Disease Progression in the Knee",https://clinicaltrials.gov/study/NCT00800098,COMPLETED,NO,Osteoarthritis,DRUG: herbal topical cream,Stanford University,,ALL,"ADULT, OLDER_ADULT",22,OTHER,INTERVENTIONAL,"Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2008-12,2010-02,"Stanford University School of Medicine, Stanford, California, 94305, United States"
NCT06721884,Herbal Evaluation of Artemisia Annua for Small Intestinal Bacterial Overgrowth,https://clinicaltrials.gov/study/NCT06721884,NOT_YET_RECRUITING,NO,Small Intestinal Bacterial Overgrowth Syndrome (SIBO),DIETARY_SUPPLEMENT: Artemisia Annua Leaf|OTHER: placebo,National University of Natural Medicine,atelier temenos,ALL,"ADULT, OLDER_ADULT",32,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2025-01,2026-01,"Helfgott Research Institute - National University of Natural Medicine, Portland, Oregon, 97201, United States"
NCT02486159,The Oligonucleotide Chip Analysis for Allergic Rhinitis Treatment in Herbal Plaster and Acupuncture,https://clinicaltrials.gov/study/NCT02486159,COMPLETED,NO,"Rhinitis, Allergic",DRUG: Herbal plaster (Sanfujiu)|PROCEDURE: Acupuncture,Chang Gung Memorial Hospital,,ALL,ADULT,50,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2009-09,2011-08,
NCT05986799,The Efficacy of Amway Herbal Drink to Improve Skin Anti-aging,https://clinicaltrials.gov/study/NCT05986799,RECRUITING,NO,Skin Laxity|Skin Lines,DIETARY_SUPPLEMENT: Amway Herbal Drink|DIETARY_SUPPLEMENT: Placebo Drink,Amway (China) R&D Center,,ALL,ADULT,30,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2023-08-13,2023-11-30,"Ai You Mei Medical Beauty Clinic, Jinhua, Zhejiang, China"
NCT02167516,A Clinical Study of Xin'an Medicine in the Treatment of Knee Osteoarthritis,https://clinicaltrials.gov/study/NCT02167516,COMPLETED,NO,Knee Osteoarthritis,DRUG: glucosamine sulfate|DRUG: Xinfeng capsule,The First Affiliated Hospital of Anhui University of Traditional Chinese Medicine,,ALL,"ADULT, OLDER_ADULT",268,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2014-10,,"the First Affiliated Hospital of Anhui University of Chinese Medicine, HeFei, Anhui, 230031, China|The Taihe County Hospital of Chinese Medicine, Taihe, Anhui, 236600, China|The Tianchang City Hospital of Chinese Medicine, Tianchang, Anhui, 239300, China"
NCT03388762,RCT of a Polyherbal Dietary Supplement for Prediabetes,https://clinicaltrials.gov/study/NCT03388762,COMPLETED,NO,Prediabetic State,DIETARY_SUPPLEMENT: GlucoSupreme™ Herbal|OTHER: Placebo,"University of Maryland, Baltimore",Alliance Institute for Integrative Medicine,ALL,"ADULT, OLDER_ADULT",39,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2017-12-05,2020-01-01,"University of Maryland Center for Diabetes and Endocrinology, Baltimore, Maryland, 21201, United States|University of Maryland Family Medicine Associates, Baltimore, Maryland, 21201, United States|University of Maryland School of Medicine, Department of Family and Community Medicine, East Hall, Baltimore, Maryland, 21201, United States|Alliance Integrative Medicine, Cincinnati, Ohio, 45236, United States"
NCT01226524,The Role of Traditional Chinese Medicine in the Treatment of Chronic Childhood Immune Thrombocytopenia (ITP),https://clinicaltrials.gov/study/NCT01226524,TERMINATED,NO,Childhood Chronic Immune Thrombocytopenia,"DRUG: Bu Zhong Yi Qi Tang, Zhi Xue Tang, Chuan xin lian kang yan pian mod, Tian Wang Bu xin Dan",Hadassah Medical Organization,,ALL,"CHILD, ADULT",7,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2011-02,2014-08,"Hadassah Medical Organization, Jerusalem, 91120, Israel"
NCT02227485,Iranian Traditional Mouth Rinse Punica Granatum Pleniflora (Golnaar) in Treatment of Gingivitis in Diabetic Patients,https://clinicaltrials.gov/study/NCT02227485,COMPLETED,YES,Gingivitis,DRUG: Punica granatum Pleniflora (Golnaar) mouth rinse|DRUG: Chlorhexidine (0.2%)|PROCEDURE: Tooth bleaching,Shiraz University of Medical Sciences,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2014-07,2014-12,"Motahhari clinic of Shiraz University of Medical Sciences, Shiraz, Fars, Iran, Islamic Republic of"
