NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT05267769,Clinical Trial on Pharmacokinetics and Tolerability of AP707,https://clinicaltrials.gov/study/NCT05267769,COMPLETED,NO,Pharmacokinetics|Tolerability|Safety,DRUG: AP707,CannaXan GmbH,,MALE,ADULT,12,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2022-03-02,2022-04-03,"Phase I Unit of CannaXan GmbH, Warngau, Bavaria, 83627, Germany"
NCT02820805,Dietary Carbohydrate Consumption on Memory Performance and Mood in Children,https://clinicaltrials.gov/study/NCT02820805,COMPLETED,NO,"Cognitive Ability, General",OTHER: Meal Skipping|OTHER: French fries|OTHER: Mashed potatoes|OTHER: Hash browns|OTHER: Rice|OTHER: Beans,Toronto Metropolitan University,,ALL,CHILD,22,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: PREVENTION,2016-04,2016-10,"School of Nutrition, Ryerson University, Toronto, Ontario, Canada"
NCT04875286,Patient Reported Symptom Control with THC or CBD Use,https://clinicaltrials.gov/study/NCT04875286,ACTIVE_NOT_RECRUITING,NO,Cancer-Associated Pain|Hematopoietic and Lymphoid Cell Neoplasm|Malignant Solid Neoplasm,OTHER: Electronic Health Record Review|OTHER: Questionnaire Administration,M.D. Anderson Cancer Center,,ALL,"ADULT, OLDER_ADULT",200,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2021-02-03,2027-02-02,"Banner MD Anderson Cancer Center, Gilbert, Arizona, 85234, United States|M D Anderson Cancer Center, Houston, Texas, 77030, United States"
NCT06713447,NTI164 Human PK Study,https://clinicaltrials.gov/study/NCT06713447,NOT_YET_RECRUITING,NO,Healthy|Healthy Volunteer,DRUG: NTI164,Fenix Innovation Group,CMAX Clinical Research Pty Ltd|Neurotech International,ALL,"ADULT, OLDER_ADULT",12,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2024-12-01,2025-06-01,"CMAX Clinical Research Pty Ltd, Adelaide, South Australia, 5000, Australia"
NCT04708795,Clinical Trial on Pharmacokinetic and Tolerability of AP701,https://clinicaltrials.gov/study/NCT04708795,COMPLETED,NO,Pharmacokinetic|Tolerability|Safety,DRUG: AP701,CannaXan GmbH,,MALE,ADULT,15,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2020-01-11,2021-03-07,"Phase I Unit of CannaXan GmbH, Warngau, Bavaria, D-83627, Germany"
NCT02710578,Alcohol Effects on Driving-related Skills of Young Drivers,https://clinicaltrials.gov/study/NCT02710578,COMPLETED,NO,Psychomotor Impairment,DRUG: Alcohol|DRUG: Placebo,Centre for Addiction and Mental Health,Ontario Ministry of Transportation,ALL,ADULT,30,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2016-03,2017-07-18,"Centre for Addiction and Mental Health, Toronto, Ontario, M5S 2S1, Canada"
NCT01730781,Imaging Cannabinoid Receptors Using Positron Emission Tomography (PET) Scanning,https://clinicaltrials.gov/study/NCT01730781,RECRUITING,NO,Schizophrenia|Cannabis Dependence|Prodromal for Psychotic Illness|Family History of Alcoholism|Healthy Control|Opioid-use Disorder|Post Traumatic Stress Disorder,RADIATION: [11-C]OMAR,Yale University,National Institute on Drug Abuse (NIDA)|National Institute of Mental Health (NIMH),MALE,ADULT,100,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2010-07,2024-12,"Connecticut Mental Health Center, Clinical Neuroscience Research Unit, New Haven, Connecticut, 06519, United States"
NCT01554384,Trial of Point-of-treatment Xpert MTB/RIF Assay,https://clinicaltrials.gov/study/NCT01554384,COMPLETED,NO,Tuberculosis,PROCEDURE: Xpert MTB/RIF assay|PROCEDURE: Smear microscopy,University of Cape Town,"Biomedical Research and Training Institute|University of Zimbabwe|University of Zambia|Medical Research Council, South Africa|Mbeya medical research program|McGill University|Radboud University Medical Center|University of Cape Town Lung Institute",ALL,"ADULT, OLDER_ADULT",1472,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: DIAGNOSTIC,2010-10,2012-07,"Medical Research Council, Durban, Kwazulu-Natal, South Africa|University of Cape Town, Cape Town, Western Cape, 7945, South Africa|University Teaching Hospital of Zambia, Lusaka, Zambia|University of Zimbabwe, Harare, Zimbabwe"
NCT04603781,CBD Oil for Reducing Emotional Impact of COVID-19,https://clinicaltrials.gov/study/NCT04603781,SUSPENDED,NO,Anxiety Depression|Alcohol Abuse|Substance Abuse|Anger|Sleep Disturbance|Stress Reaction,DIETARY_SUPPLEMENT: CBD Isolate|DIETARY_SUPPLEMENT: Full Spectrum CBD Oil|DIETARY_SUPPLEMENT: Broad-Spectrum CBD Oil|DIETARY_SUPPLEMENT: Placebo Oil,University of Texas at Austin,Way West Wellness|SunFlora.Inc,ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-12-04,2023-12-31,"University of Texas at Austin, Laboratory for the Study of Anxiety Disorders, Austin, Texas, 78712, United States"
NCT05626959,Evaluating the Efficacy of NTI164 in Young People With Autism Spectrum Disorder,https://clinicaltrials.gov/study/NCT05626959,UNKNOWN,NO,Autism Spectrum Disorder,DRUG: NTI164,Fenix Innovation Group,Neurotech International|Monash Health,ALL,CHILD,54,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-11-30,2023-11-30,"Monash Children's Hospital, Clayton, Victoria, 3168, Australia"
NCT03995121,SV2 PET Imaging With [11C]APP311,https://clinicaltrials.gov/study/NCT03995121,RECRUITING,NO,Schizophrenia and Other Psychotic Disorders|Cannabis Use Disorder|Healthy,RADIATION: [11C]APP311,Yale University,National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",120,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2017-12-01,2025-12,"Conneticut Mental Health Center, New Haven, Connecticut, 06519, United States"
NCT06621043,Assessing the Safety and Efficacy of Full-Spectrum Medicinal Cannabis Plant Extract 0.08% THC (NTI164) in the Treatment of Rett Syndrome (RTT),https://clinicaltrials.gov/study/NCT06621043,ACTIVE_NOT_RECRUITING,NO,Rett Syndrome,DRUG: NTI164,Fenix Innovation Group,Neurotech International,FEMALE,"CHILD, ADULT",14,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-09-20,2025-12,"The Childrens Hospital at Westmead, Sydney, New South Wales, 2145, Australia"
NCT02710019,Good Shepherd: Back to Reality Series,https://clinicaltrials.gov/study/NCT02710019,COMPLETED,NO,Knowledge,OTHER: Back to Reality Series Video Games|OTHER: Control Video Game,McMaster University,Good Shepherd Health Centre,ALL,"CHILD, ADULT",55,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2016-05-05,2017-04-18,"Good Shepherd, Hamilton, Ontario, L8R 2B3, Canada"
NCT00238550,Study of CBME in the Relief of Painful Diabetic Neuropathy,https://clinicaltrials.gov/study/NCT00238550,COMPLETED,NO,Diabetic Neuropathy|Painful,DRUG: Cannabis based medicine extract (CBME),Sheffield Teaching Hospitals NHS Foundation Trust,Diabetes UK,ALL,"ADULT, OLDER_ADULT",36,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE|Primary Purpose: TREATMENT,2003-10,2006-03,"Royal Hallamshire Hospital, Sheffield, South Yorkshire, S10 2JF, United Kingdom"
NCT04110626,"Realistic Evaluation of Expériences Animées, a School-based Intervention in Nouvelle Aquitaine",https://clinicaltrials.gov/study/NCT04110626,COMPLETED,NO,Addiction,OTHER: Questionnaires|OTHER: Non-directive Interviews,"University Hospital, Bordeaux",CMG-EC U1219 Inserm,ALL,"CHILD, ADULT, OLDER_ADULT",1026,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2019-09-30,2022-06-16,"CIC1401-EC - CHU de Bordeaux Centre Inserm U1219, Bordeaux, 33000, France"
NCT04261166,A Phase I Open Label Study to Assess PK and Safety of Plant Cannabis Extract,https://clinicaltrials.gov/study/NCT04261166,COMPLETED,NO,Healthy,DRUG: A1|DRUG: A2|DRUG: A3|DRUG: A4|DRUG: A5|DRUG: B1|DRUG: B2|DRUG: B3|DRUG: B4,Breath of Life International Pharma Ltd,,ALL,ADULT,76,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2019-07-24,2022-10-24,"Ziv Medical Center, Zefat, 13100, Israel"
NCT00506753,Motivation and Skills for Delta-9-tetrahydrocannabinol/Ethanol (THC/ETOH+) Teens in Jail,https://clinicaltrials.gov/study/NCT00506753,COMPLETED,YES,Alcohol Drinking|Marijuana Smoking,BEHAVIORAL: MI/CBT|BEHAVIORAL: RT/SU,University of Rhode Island,National Institute on Drug Abuse (NIDA)|National Institute on Alcohol Abuse and Alcoholism (NIAAA),ALL,"CHILD, ADULT",205,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2004-09,2011-09,"Rhode Island Training School, Cranston, Rhode Island, 02920, United States"
NCT00936299,Bupropion for ADHD in Adolescents With Substance Use Disorder,https://clinicaltrials.gov/study/NCT00936299,COMPLETED,YES,Attention Deficit Hyperactivity Disorder|Nicotine Dependence|Cannabis Use Disorder,DRUG: Bupropion|OTHER: Placebo,"University of Colorado, Denver",National Institute on Drug Abuse (NIDA),ALL,"CHILD, ADULT",105,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2009-01,2013-05,"University of Colorado Denver, Adolescent Clinical Research, Denver, Colorado, 80210, United States"
NCT04236999,"Unplugged, a Drug Use Prevention Program: Adaptation and Evaluation of Effectiveness Among Students in Chile",https://clinicaltrials.gov/study/NCT04236999,UNKNOWN,NO,Substance Use,BEHAVIORAL: Yo Sé Lo Que Quiero (YSLQQ),"Universidad de los Andes, Chile",Comisión Nacional de Investigación Científica y Tecnológica,ALL,CHILD,8880,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2021-09-01,2023-03-31,"Universidad de los Andes, Santiago, Chile"
NCT04042545,Safety and Efficacy of Inhaled Cannabis For the Uncontrolled Pain Relief in Patients With Advanced Cancer,https://clinicaltrials.gov/study/NCT04042545,UNKNOWN,NO,"Cancer Pain|Quality of Life|Pain, Acute|Cannabis Use",DRUG: PPP001|DRUG: Placebo,Tetra Bio-Pharma,,ALL,"ADULT, OLDER_ADULT",78,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-07-30,2022-09,"Scottsdale Research Institute, Cave Creek, Arizona, 85331, United States"
NCT02983695,Cannabinoid Therapy for Pediatric Epilepsy,https://clinicaltrials.gov/study/NCT02983695,COMPLETED,NO,Epilepsy,DRUG: TIL-TC150,The Hospital for Sick Children,Tilray,ALL,"CHILD, ADULT",20,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-02-02,2021-07-20,"The Hospital for Sick Children, Toronto, Ontario, M5G 1X8, Canada"
NCT03655574,Substance Use Interventions for Truant Adolescents,https://clinicaltrials.gov/study/NCT03655574,COMPLETED,NO,Adolescent Problem Behavior|Truancy; Unsocialized|Marijuana Abuse|Truancy; Socialized|Substance Abuse|Alcohol Abuse,BEHAVIORAL: Motivational + Family Check-up (MET+FCU)|OTHER: Psychoeducation,Brown University,National Institute on Drug Abuse (NIDA),ALL,"CHILD, ADULT",110,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-01-01,2024-04-30,"Rhode Island Family Court, Providence, Rhode Island, 02903, United States|Brown Univerity, Providence, Rhode Island, 02912, United States"
NCT05075213,QuitBet Phase II: A Digital Social Game That Pays You to Stop Smoking,https://clinicaltrials.gov/study/NCT05075213,COMPLETED,NO,Smoking Cessation,BEHAVIORAL: contingency management (deposit contract)|BEHAVIORAL: leaderboard and social feed|BEHAVIORAL: smoking cessation resource list,"WayBetter, Inc.",Hennepin Healthcare Research Institute,ALL,"ADULT, OLDER_ADULT",246,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-11-01,2024-07-27,"WayBetter, Wilmington, Delaware, 19807, United States"
NCT02696850,"The Impact Of The Addition Of Budesonide To Low-Pressure, High-Volume Saline Sinus Irrigation For Chronic Rhinosinusitis",https://clinicaltrials.gov/study/NCT02696850,COMPLETED,YES,Rhinosinusitis|Chronic Eosinophilic Rhinosinusitis|Allergic Rhinosinusitis,DRUG: Budesonide|DRUG: Saline alone,Washington University School of Medicine,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2016-01-01,2017-04-13,"Washington University School of Medicine, Saint Louis, Missouri, 63110, United States"
NCT05167097,Mindsets and the Effectiveness of a Brief Intervention - Replication,https://clinicaltrials.gov/study/NCT05167097,COMPLETED,NO,Alcohol Drinking|Cannabis Use,OTHER: ASSIST-linked Brief Intervention|OTHER: Mindset Intervention,University of Konstanz,,ALL,ADULT,125,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2021-11-08,2023-03-02,"University of Konstanz, Konstanz, Baden-Württemberg, 78462, Germany"
NCT05989841,Mitigating PTSD-CUD After Sexual Assault,https://clinicaltrials.gov/study/NCT05989841,RECRUITING,NO,Posttraumatic Stress Disorder|Cannabis Use Disorder,BEHAVIORAL: RISE Guide|BEHAVIORAL: Relaxation Control,"University of Nevada, Las Vegas","University of North Carolina, Chapel Hill",FEMALE,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2023-12-15,2028-02-29,"Hennepin Assault Response Team, Minneapolis, Minnesota, 55415, United States|University Medical Center, Las Vegas, Nevada, 89102, United States|UNC Chapel Hill, Chapel Hill, North Carolina, 27599, United States|Harbor Shelter, Smithfield, North Carolina, 27577, United States|Tulsa Forensic Nursing, Tulsa, Oklahoma, 74103, United States|SAFE Austin, Austin, Texas, 74103, United States"
NCT00957775,Computer-delivered Psychosocial Intervention for Adolescent Substance Use Disorders,https://clinicaltrials.gov/study/NCT00957775,UNKNOWN,NO,Substance-Related Disorders|Alcohol-Related Disorders|Marijuana Abuse,BEHAVIORAL: Usual care|BEHAVIORAL: Computer-delivered ACRA,"National Development and Research Institutes, Inc.",St. Luke's-Roosevelt Hospital Center,ALL,"CHILD, ADULT",84,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2009-08,2011-07,"National Development and Research Institutes, Inc.; St. Luke's-Roosevelt Hospital Center, New York, New York, 10010; 10025, United States"
NCT01529047,Web-based vs In-person Personalized Feedback Intervention for Comorbid Substance Use and Disordered Gambling,https://clinicaltrials.gov/study/NCT01529047,COMPLETED,NO,Gambling|Alcohol Consumption|Cannabis,BEHAVIORAL: Personalized Feedback Intervention,University of Washington,National Institute on Drug Abuse (NIDA),ALL,"CHILD, ADULT",361,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2010-02,2015-01,"University of Washington, Seattle, Washington, 98195, United States"
NCT02229032,Genetic Analysis Between Charlotte's Web Responders Versus Non- Responders in a Dravet Population,https://clinicaltrials.gov/study/NCT02229032,COMPLETED,NO,Dravet Syndrome,,"University of Colorado, Denver",Denver Health Medical Center,ALL,"CHILD, ADULT",19,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2014-08,2017-07,"Denver Health Medical Center, Denver, Colorado, 80204, United States"
NCT04036968,Enhancing Medication-based Analgesia in Humans- STUDY 2,https://clinicaltrials.gov/study/NCT04036968,COMPLETED,YES,Pain|Cannabis|Opioid Use,DRUG: Within-subject test of blinded study medications,Johns Hopkins University,National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",31,OTHER,INTERVENTIONAL,"Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2020-02-01,2022-11-01,"Johns Hopkins University Bayview Medical Campus, Baltimore, Maryland, 21224, United States"
NCT00650585,An Effectiveness Trial of Project ALERT,https://clinicaltrials.gov/study/NCT00650585,COMPLETED,YES,Alcohol Drinking|Smoking|Marijuana Smoking,BEHAVIORAL: Project ALERT,Pacific Institute for Research and Evaluation,,ALL,"CHILD, ADULT, OLDER_ADULT",8338,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: PREVENTION,2004-05,2008-06,"Pacific Institute for Research & Evaluation, Chapel Hill, North Carolina, 27514, United States"
NCT03550196,Coronary Revascularisation by rePOT,https://clinicaltrials.gov/study/NCT03550196,COMPLETED,NO,Coronary Disease,OTHER: Provisional stenting with rePOT technique,Hospices Civils de Lyon,,ALL,"ADULT, OLDER_ADULT",500,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2018-05-14,2022-06-23,"Département de cardiologie Clinique Axium, Aix-en-Provence, 13090, France|Fédération de cardiologie médicale - Hôpital Cardiologique Louis Pradel - Hospices civils de Lyon, Bron, 69500, France|Département de cardiologie Hôpital Gabriel Montpied CHU de Clermont Ferrand, Clermont-Ferrand, 63003, France|Département de cardiologie CHU de Nimes, Nîmes, 30029, France"
NCT04975191,Personalized Feedback Programs for College Students,https://clinicaltrials.gov/study/NCT04975191,COMPLETED,YES,"Alcohol Use, Unspecified",BEHAVIORAL: Resources|BEHAVIORAL: Personalized Feedback Program (PFP)|BEHAVIORAL: Substance Use Feedback Program (BMI),Virginia Commonwealth University,National Institute on Alcohol Abuse and Alcoholism (NIAAA),ALL,"ADULT, OLDER_ADULT",252,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2021-08-29,2022-03-23,"Virginia Commonwealth University, Richmond, Virginia, 23298, United States"
NCT03295903,Cannabinoid Supplementation on Vascular and Cognitive Function,https://clinicaltrials.gov/study/NCT03295903,UNKNOWN,NO,Diet Modification,DIETARY_SUPPLEMENT: Cannabidiol supplement,University of British Columbia,Lexaria Bioscience Corp.,ALL,"ADULT, OLDER_ADULT",24,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2018-01-01,2021-10-01,"University of British Columbia, Kelowna, Ontario, V1V 1V7, Canada"
NCT01815645,Contingency Management Treatment for Crack Addiction - Study With Brazilian Population,https://clinicaltrials.gov/study/NCT01815645,COMPLETED,YES,Cocaine Related Disorders,BEHAVIORAL: ST+CM|BEHAVIORAL: standard treatment,Federal University of São Paulo,Fundação de Amparo à Pesquisa do Estado de São Paulo,ALL,"ADULT, OLDER_ADULT",65,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2012-05,2015-06,"Ambulatorio Medico de Especialidades (AME) da Vila Maria, Sao Paulo, SP, Brazil"
NCT04931927,Impact of Telehealth on Engagement in Psychotherapy and/or Medication Treatment,https://clinicaltrials.gov/study/NCT04931927,TERMINATED,NO,Psychiatric Diagnosis,BEHAVIORAL: Making Connections Intervention-Telehealth (MCI-T)|BEHAVIORAL: Treatment as usual (TAU),New York State Psychiatric Institute,,ALL,"CHILD, ADULT",14,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-11-08,2022-07-12,"New York State Psychiatric Institute, New York, New York, 10032, United States"
NCT00624715,Cannabinoid Receptor Function & Alcoholism,https://clinicaltrials.gov/study/NCT00624715,COMPLETED,NO,Alcoholism,DRUG: THC|DRUG: Placebo,Yale University,National Institute on Alcohol Abuse and Alcoholism (NIAAA),ALL,ADULT,29,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2007-08-09,2010-06-22,"VA Connecticut Healthcare System, West Haven, Connecticut, 06516, United States"
NCT03957798,Evaluation of a Motion-Activated Refusal-Skills Training Video Game for Prevention of Substance Use Disorder Relapse,https://clinicaltrials.gov/study/NCT03957798,COMPLETED,NO,Relapse|Opioid Use|Marijuana Usage,BEHAVIORAL: RecoveryWarrior 2.0,George Washington University,Maryland Treatment Centers,ALL,"CHILD, ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2016-02-05,2016-10-31,
NCT05020028,Cannabidiol (CBD) in Pain Reduction for Knee Osteoarthritis,https://clinicaltrials.gov/study/NCT05020028,RECRUITING,NO,Knee Arthritis,DRUG: Cannabidiol (CBD)|DRUG: Placebo,NYU Langone Health,Orcosa Inc.,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2022-06-22,2025-09,"NYU Langone Health, New York, New York, 10016, United States"
NCT01721473,Brain Nicotine Receptor Density in Veteran Smokers,https://clinicaltrials.gov/study/NCT01721473,COMPLETED,YES,Positron Emission Tomography,OTHER: positron emission tomography scan,VA Office of Research and Development,,ALL,"ADULT, OLDER_ADULT",184,FED,OBSERVATIONAL,Observational Model: |Time Perspective: p,2012-01-01,2016-06-30,"VA San Diego Healthcare System, San Diego, CA, San Diego, California, 92161, United States|VA Greater Los Angeles Healthcare System, West Los Angeles, CA, West Los Angeles, California, 90073, United States"
NCT05478863,The Pharmacodynamics of Cannabinoid-Caffeine Combinations,https://clinicaltrials.gov/study/NCT05478863,COMPLETED,NO,Behavioral Pharmacology of Cannabinoids,DRUG: Oral Placebo|DRUG: Oral THC|DRUG: Oral CBD|DRUG: Oral Caffeine,Johns Hopkins University,Canopy Growth Corporation,ALL,ADULT,20,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: BASIC_SCIENCE",2023-01-20,2024-10-02,"Johns Hopkins University School of Medicine BPRU, Baltimore, Maryland, 21224, United States"
NCT02102113,Probing the Cannabinoid System in Individuals With a Family History of Psychosis,https://clinicaltrials.gov/study/NCT02102113,ACTIVE_NOT_RECRUITING,NO,Psychosis|Cannabis Use|THC|Marijuana|Schizophrenia,DRUG: Placebo|DRUG: Very Low Dose THC|DRUG: Low Dose THC,Yale University,,ALL,ADULT,21,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: OTHER",2014-01,2025-12,"VA Connecticut Healthcare System, West Haven, Connecticut, 06516, United States"
NCT03138460,Analysis of Orthopedic Patients Response to New Pain Modulating Substances and Drugs,https://clinicaltrials.gov/study/NCT03138460,COMPLETED,NO,Low Back Pain,OTHER: standard medications crossed over to cannabis,Rabin Medical Center,,ALL,"ADULT, OLDER_ADULT",100,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2015-01-01,2018-08-01,"Hasharon Hospital, Petaẖ Tiqwa, Israel"
NCT01081119,Brief Voluntary Alcohol and Drug Intervention for Middle School Youth,https://clinicaltrials.gov/study/NCT01081119,COMPLETED,NO,Alcohol Drinking|Cigarette Smoking|Marijuana Smoking,BEHAVIORAL: Project CHOICE,RAND,National Institute on Alcohol Abuse and Alcoholism (NIAAA),ALL,CHILD,6455,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2008-09,2014-06,"16 middle schools in Torrance, Santa Monica, and Los Angeles, Los Angeles, California, United States"
NCT05985850,Evaluating Tetrahydrocannabinol as an Adjunct to Opioid Agonist Therapy,https://clinicaltrials.gov/study/NCT05985850,ACTIVE_NOT_RECRUITING,NO,Opioid Use Disorder|Methadone|Cannabis|Fentanyl,DRUG: Aurora 1:1 Drops (Indica)|DRUG: Placebo,BC Centre on Substance Use,Canadian Institutes of Health Research (CIHR),ALL,"ADULT, OLDER_ADULT",24,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-05-23,2027-03,"Rapid Access Addiction Clinic (RAAC), St. Paul's Hospital, Vancouver, British Columbia, V6Z 1Y6, Canada"
NCT04011046,Register of Patients Benefiting From a Coronary Bifurcation Angioplasty at the University Hospital of Nîmes and Montpellier in 2017,https://clinicaltrials.gov/study/NCT04011046,COMPLETED,NO,Stent Thrombosis,DEVICE: Stent,Centre Hospitalier Universitaire de Nīmes,,ALL,"ADULT, OLDER_ADULT",143,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2017-01-01,2017-12-31,"CHU de Nîmes, Nîmes, 30029, France"
